0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Дурная слава;Триллер;Детектив;Психологический;Классика (до 2000 года);7.431;419;Notorious;7.9;8.9;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам;Три дня Кондора"
Поклонница;Триллер;Криминал;Психологический;Новинки (2020–2025);6.654;465010;;6.8;0;;;;;;;;;;"Переступить черту;Попутчик;Гадюка;Русская игра;Все ради нее;Авария;Женская собственность;Идеальный пациент;Экспат;Нарушая запреты;Тридцатого уничтожить!;Куратор;Парковка;Омерзительная восьмерка;Я видел Дьявола;Парфюмер: история одного убийцы;Парфюмер: История одного убийцы;Американский психопат;Мыс страха;Воспоминания убийцы"
Под подозрением;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.788;1365988;Suspicion;6.2;0;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Фото на недобрую память;Триллер;Детектив;Психологический;Новинки (2020–2025);6.901;1007733;;6.3;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Обратная связь;Триллер;Детектив;Психологический;Новинки (2020–2025);7.197;1331265;;0;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор;Добрый сынок"
Жилец;Триллер;Ужасы;Психологический;Классика (до 2000 года);7.747;11619;Le locataire;7.5;7.8;;;;;;;;;;"Мизери;Шестой;Забавные игры;Не оглядывайся;13 грехов;Ганнибал;Кожа, в которой я живу;Сплит;Позвони в мою дверь;Фанатик;Многоэтажка;Прошлой ночью в Сохо;Убийство священного оленя;Что скрывает ложь;Патология;Вакансия на жертву;Открытая могила;Наблюдатель;Соседка по комнате;Молчание ягнят"
Бессонница;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.368;712;Insomnia;7.2;7.7;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Опасная игра Слоун;Триллер;Драма;Психологический;Современное кино (2000–2020);8.021;933307;Miss Sloane;7.5;6.6;;;;;;;;;;"Паук;Под покровом ночи;В прямом эфире;Необратимость;Том на ферме;Черный лебедь;Эксперимент;Майкл;Берлинский синдром;Бельканто;Эксперимент: Зло;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Смертельное влечение;Рука, качающая колыбель;Один вдох;В постели с врагом;Страх"
Метро;Триллер;Боевик (Экшен);Психологический;Современное кино (2000–2020);7.197;521689;;6.4;0;;;;;;;;;;"Похищение;Месть;Отель Мумбаи: Противостояние;Королевская битва;Рекрут;Ночной рейс;С меня хватит!;Гостья;Преследователь;Видимость гнева;Перехват;Клетка;Неистовый;Без тормозов;Дуэль;Спарта;11:14;88 минут;Роковое число 23;15 минут славы"
Преследователь Тоби Джагга;Триллер;Военный;Психологический;Современное кино (2000–2020);6.923;260356;The Haunted Airman;4.4;0;;;;;;;;;;"Стена;Цель номер один;Фантом;11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;13 грехов;Престиж;Остров проклятых;Ганнибал;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Омерзительная восьмерка;Невидимый гость"
Старшая сестра;Триллер;Детектив;Психологический;Новинки (2020–2025);7.959;43981;;7.4;0;;;;;;;;;;"Одиннадцатый час;Триггер;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор;Добрый сынок"
Смертельные иллюзии;Триллер;Мелодрама;Психологический;Новинки (2020–2025);6.445;1311031;;0;0;;;;;;;;;;"Полуночная жара;Ищу попутчика;Горькая луна;Вожделение;Роковое влечение;Хлоя;Окончательный анализ;Двуличный любовник;Роковое искушение;Преступления страсти: Смерть возлюбленной;Одиннадцатый час;Триггер;Переступить черту;Старшая сестра;Преследователь;Круто сваренные;Мольба;Журналист;Дыши ради нас;Настройщик"
Эта женщина в окне;Триллер;Детектив;Психологический;Новинки (2020–2025);7.016;40690;;6.1;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Отель Мумбаи: Противостояние;Триллер;Боевик (Экшен);Психологический;Современное кино (2000–2020);8.037;958519;Hotel Mumbai;7.6;6.8;;;;;;;;;;"Похищение;Месть;Королевская битва;Рекрут;Метро;Ночной рейс;С меня хватит!;Гостья;Преследователь;Видимость гнева;Перехват;Клетка;Неистовый;Без тормозов;Дуэль;Спарта;11:14;88 минут;Роковое число 23;15 минут славы"
Ночной беглец;Триллер;Детектив;Психологический;Классика (до 2000 года);6.573;662469;Run All Night;6.6;5.7;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам"
Иллюзия обмана;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.768;522892;Now You See Me;7.2;5.8;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Дикая штучка;Триллер;Детектив;Психологический;Классика (до 2000 года);6.859;416199;Wild Target;6.7;4.8;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам"
Красный штат;Триллер;Криминал;Психологический;Современное кино (2000–2020);6.373;262731;Red State;6.1;6;;;;;;;;;;"Омерзительная восьмерка;Я видел Дьявола;Парфюмер: история одного убийцы;Парфюмер: История одного убийцы;Американский психопат;Воспоминания убийцы;Немыслимое;Паранойя;Бедная LIZ;Комната страха;На грани;Заложник;Обман;Три секунды;Исчезновение Элис Крид;Ночной продавец;Золотая перчатка;Тебя никогда здесь не было;Ганнибал: Восхождение;Двойная игра"
Страх высоты;Триллер;Детектив;Психологический;Классика (до 2000 года);6.224;44001;;6;0;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам"
Марни;Триллер;Детектив;Психологический;Классика (до 2000 года);7.485;9115;Marnie;7.1;7.2;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам"
Брешь;Триллер;Детектив;Психологический;Новинки (2020–2025);4.428;1273044;Breach;2.9;3;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Последний уик-энд;Триллер;Детектив;Психологический;Новинки (2020–2025);6.936;160898;;6.3;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Гинденбург;Триллер;Детектив;Психологический;Классика (до 2000 года);6.756;15108;The Hindenburg;6.3;5;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам"
Охранник;Триллер;Детектив;Психологический;Новинки (2020–2025);6.134;826986;Security;5.8;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Пленницы;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.804;455194;Prisoners;8.2;7.3;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик;Турист"
Ядовитый плющ;Триллер;Драма;Психологический;Классика (до 2000 года);6.705;1819;Poison Ivy;5.4;4.7;;;;;;;;;;"Смертельное влечение;Рука, качающая колыбель;В постели с врагом;Страх;Долгое падение;Соломенные псы;Время падения;Опасная игра Слоун;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Паук;Под покровом ночи;В прямом эфире;Необратимость;Один вдох;Том на ферме;Черный лебедь;Эксперимент"
Поиск;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.546;970196;Searching;7.6;7.5;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Жизнь Дэвида Гейла;Триллер;Детектив;Психологический;Современное кино (2000–2020);8.117;738;The Life of David Gale;7.5;4.4;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик;Турист"
Что скрывает ложь;Триллер;Ужасы;Психологический;Современное кино (2000–2020);7.039;879;What Lies Beneath;6.6;5.6;;;;;;;;;;"13 грехов;Ганнибал;Кожа, в которой я живу;Сплит;Фанатик;Убийство священного оленя;Патология;Открытая могила;Соседка по комнате;Мизери;Жилец;Позвони в мою дверь;Многоэтажка;Шестой;Прошлой ночью в Сохо;Забавные игры;Вакансия на жертву;Не оглядывайся;Наблюдатель;11:14"
Мадам Парфюмер;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.3;1347630;Les parfums;6.6;0;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Перелом;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.662;220617;Fracture;7.2;6.5;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Эксперимент: Зло;Триллер;Драма;Психологический;Современное кино (2000–2020);4.808;667326;The Quiet Ones;5.1;4.9;;;;;;;;;;"Опасная игра Слоун;Паук;Под покровом ночи;В прямом эфире;Необратимость;Том на ферме;Черный лебедь;Эксперимент;Майкл;Берлинский синдром;Бельканто;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Смертельное влечение;Рука, качающая колыбель;Один вдох;В постели с врагом;Страх"
Охотник за разумом. Схватка;Триллер;Детектив;Психологический;Новинки (2020–2025);6.096;4367319;No Man of God;6.4;7;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Зодиак;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.331;102838;Zodiac;7.7;7.7;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Прежде чем я усну;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.771;568267;Before I Go to Sleep;6.3;5;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Паук;Триллер;Драма;Психологический;Современное кино (2000–2020);7.785;861662;;7;0;;;;;;;;;;"Опасная игра Слоун;Под покровом ночи;В прямом эфире;Необратимость;Том на ферме;Черный лебедь;Эксперимент;Майкл;Берлинский синдром;Бельканто;Эксперимент: Зло;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Смертельное влечение;Рука, качающая колыбель;Один вдох;В постели с врагом;Страх"
Роковое искушение;Триллер;Мелодрама;Психологический;Классика (до 2000 года);6.077;970873;The Beguiled;6.3;7.1;;;;;;;;;;"Горькая луна;Роковое влечение;Окончательный анализ;Преступления страсти: Смерть возлюбленной;Полуночная жара;Вожделение;Хлоя;Смертельные иллюзии;Двуличный любовник;Ищу попутчика;Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Мизери;Газовый свет"
Берлинский синдром;Триллер;Драма;Психологический;Современное кино (2000–2020);6.079;930966;Berlin Syndrome;6.3;6.5;;;;;;;;;;"Опасная игра Слоун;Паук;Под покровом ночи;В прямом эфире;Необратимость;Том на ферме;Черный лебедь;Эксперимент;Майкл;Бельканто;Эксперимент: Зло;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Смертельное влечение;Рука, качающая колыбель;Один вдох;В постели с врагом;Страх"
Разговор;Триллер;Детектив;Психологический;Классика (до 2000 года);7.574;461;The Conversation;7.7;9.1;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам;Три дня Кондора"
Американский психопат;Триллер;Криминал;Психологический;Современное кино (2000–2020);7.151;588;American Psycho;7.6;6.4;;;;;;;;;;"Омерзительная восьмерка;Я видел Дьявола;Парфюмер: история одного убийцы;Парфюмер: История одного убийцы;Воспоминания убийцы;Немыслимое;Паранойя;Бедная LIZ;Комната страха;На грани;Заложник;Обман;Три секунды;Исчезновение Элис Крид;Ночной продавец;Золотая перчатка;Тебя никогда здесь не было;Ганнибал: Восхождение;Двойная игра;Американец"
Выкуп;Триллер;Детектив;Психологический;Классика (до 2000 года);7.109;231902;Butterfly on a Wheel;6.6;0;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Игра по чужим правилам"
Заложник;Триллер;Криминал;Психологический;Современное кино (2000–2020);7.065;9543;Hostage;6.5;5;;;;;;;;;;"Омерзительная восьмерка;Я видел Дьявола;Парфюмер: история одного убийцы;Парфюмер: История одного убийцы;Американский психопат;Воспоминания убийцы;Немыслимое;Паранойя;Бедная LIZ;Комната страха;На грани;Обман;Три секунды;Исчезновение Элис Крид;Ночной продавец;Золотая перчатка;Тебя никогда здесь не было;Ганнибал: Восхождение;Двойная игра;Американец"
Пакт;Триллер;Детектив;Психологический;Новинки (2020–2025);5.639;615602;The Pact;5.7;5.8;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Предел контроля;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.905;404175;The Limits of Control;6.2;5.2;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Двойной час;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.7;450675;La doppia ora;6.6;7.1;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Бельканто;Триллер;Драма;Психологический;Современное кино (2000–2020);6.654;1028843;Bel Canto;5.5;5.4;;;;;;;;;;"Опасная игра Слоун;Паук;Под покровом ночи;В прямом эфире;Необратимость;Том на ферме;Черный лебедь;Эксперимент;Майкл;Берлинский синдром;Эксперимент: Зло;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Смертельное влечение;Рука, качающая колыбель;Один вдох;В постели с врагом;Страх"
Черная бабочка;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.574;638052;Black Butterfly;6.1;4.9;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Леденец;Триллер;Детектив;Психологический;Новинки (2020–2025);6.861;86451;Hard Candy;7;6.5;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Имитатор;Добрый сынок"
Смертельное влечение;Триллер;Драма;Психологический;Классика (до 2000 года);7.065;16955;Heathers;7.1;7.9;;;;;;;;;;"Рука, качающая колыбель;В постели с врагом;Страх;Долгое падение;Соломенные псы;Ядовитый плющ;Время падения;Опасная игра Слоун;Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Паук;Под покровом ночи;В прямом эфире;Необратимость;Один вдох;Том на ферме;Черный лебедь;Эксперимент"
13 грехов;Триллер;Ужасы;Психологический;Современное кино (2000–2020);6.583;624156;13 Sins;6.3;5.8;;;;;;;;;;"Ганнибал;Кожа, в которой я живу;Сплит;Фанатик;Убийство священного оленя;Что скрывает ложь;Патология;Открытая могила;Соседка по комнате;Мизери;Жилец;Позвони в мою дверь;Многоэтажка;Шестой;Прошлой ночью в Сохо;Забавные игры;Вакансия на жертву;Не оглядывайся;Наблюдатель;11:14"
11:14;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.293;1978;11:14;7.1;6.9;;;;;;;;;;"88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик;Турист"
Холодное торжество;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.294;842477;Frozen Fever;6.8;0;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Глубина;Триллер;Драма;Психологический;Новинки (2020–2025);6.745;13148;Below;6.1;6.2;;;;;;;;;;"Круто сваренные;Мольба;Дыши ради нас;Соленый пес;Один вдох;В объятиях лжи;Ты будешь моей;Погружение;Унижение;Преследование;Самка;Опасная игра Слоун;Паук;Под покровом ночи;В прямом эфире;Необратимость;Смертельное влечение;Рука, качающая колыбель;Том на ферме;В постели с врагом"
Служанка;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.704;851960;Agassi;8.1;8.3;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик;Турист"
Какая чудная игра;Триллер;Детектив;Психологический;Новинки (2020–2025);7.708;41220;;6.6;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор;Добрый сынок"
Воспоминания убийцы;Триллер;Криминал;Психологический;Современное кино (2000–2020);7.218;983082;Sarinjaui gieokbeop;7.2;0;;;;;;;;;;"Омерзительная восьмерка;Я видел Дьявола;Парфюмер: история одного убийцы;Парфюмер: История одного убийцы;Американский психопат;Немыслимое;Паранойя;Бедная LIZ;Комната страха;На грани;Заложник;Обман;Три секунды;Исчезновение Элис Крид;Ночной продавец;Золотая перчатка;Тебя никогда здесь не было;Ганнибал: Восхождение;Двойная игра;Американец"
Не говори никому;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.373;22936;Ne le dis ? personne;7.5;7.6;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Без видимых причин;Триллер;Детектив;Психологический;Новинки (2020–2025);6.723;46120;;5.3;0;;;;;;;;;;"Одиннадцатый час;Триггер;Старшая сестра;Журналист;Настройщик;Без лица;Незнакомка;Беги;Приговор;Черный ящик;Темные времена;Интуиция;Обратная связь;Какая чудная игра;Третий акт;Помутнение;Аллея кошмаров;Исчезнувшая в звездах;Леденец;Имитатор"
Игра по чужим правилам;Триллер;Детектив;Психологический;Классика (до 2000 года);7.848;77423;Glory Road;7.2;6;;;;;;;;;;"Молчание ягнят;Психо;Шестое чувство;М убийца;Ребекка;Семь;Головокружение;Игра;Газовый свет;Презумпция невиновности;Беглец;Мертвый сезон;Первобытный страх;Дурная слава;Завещание доктора Мабузе;Разговор;Синий бархат;Тень сомнения;Фотоувеличение;Три дня Кондора"
Открытая могила;Триллер;Ужасы;Психологический;Современное кино (2000–2020);6.076;630854;Open Grave;6.1;4;;;;;;;;;;"13 грехов;Ганнибал;Кожа, в которой я живу;Сплит;Фанатик;Убийство священного оленя;Что скрывает ложь;Патология;Соседка по комнате;Мизери;Жилец;Позвони в мою дверь;Многоэтажка;Шестой;Прошлой ночью в Сохо;Забавные игры;Вакансия на жертву;Не оглядывайся;Наблюдатель;11:14"
Снеговик;Триллер;Детектив;Психологический;Современное кино (2000–2020);5.762;572230;The Snowman;5.2;3.2;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Малхолланд Драйв;Триллер;Детектив;Психологический;Современное кино (2000–2020);7.682;466;Mulholland Dr.;7.9;7.8;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик;Турист"
Неизвестная;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.032;936570;La fille inconnue;6.5;6.4;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
Хороший лжец;Триллер;Детектив;Психологический;Современное кино (2000–2020);6.742;1115125;The Good Liar;6.7;6.2;;;;;;;;;;"11:14;88 минут;Роковое число 23;15 минут славы;Тетрадь смерти;Престиж;Остров проклятых;Инсомния;Олдбой;Ушедшие;Пленницы;Исчезнувшая;Служанка;Невидимый гость;Жизнь Дэвида Гейла;Малхолланд Драйв;Девушка с татуировкой дракона;Пилигрим;Перевал Дятлова;Переводчик"
