
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1Маленькие женщины,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.9
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Солнцепек,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),7.301,4518766,,4.5,0
Нимфоманка: Часть 1,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.055,669260,Nymphomaniac: Vol. I,6.9,7
Королевский гамбит,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.633,1140302,Critical Thinking,6.5,7.3
Бойцовая рыбка,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.669,3751,Rumble Fish,7.1,6.3
Мальчик русский,Драма,Военный,Вдохновляющее,Новинки (2020–2025),6.063,1046004,,6.3,0
Мира,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.478,1227997,,5.8,0
Купи меня,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.339,980839,,5.3,0
Страна глухих,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.621,41087,,7.4,0
Стартап,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.616,972878,StartUp,7.8,0
Мобильник,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),5.033,738387,Cell,4.4,3.9
Норвежский лес,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.126,424736,Noruwei no mori,6.3,6.6
Светлячок,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),8.659,178720,Firefly,8.9,0
Рики,Драма,Фантастика,Грустное/Трагическое,Современное кино (2000–2020),6.434,406583,Ricky,5.8,0
Мужской стриптиз,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.379,7732,The Full Monty,7.2,7.5
Таинственная река,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.787,3730,Mystic River,7.9,7.8
Девочка из города,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),8.135,44175,,7.2,0
Зеленая книга,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),8.544,1108577,Green Book,8.2,7.2
Зеленая миля,Драма,Фэнтези,Грустное/Трагическое,Классика (до 2000 года),9.077,435,The Green Mile,8.6,6.8
Тотем волка,Драма,Приключения,Философское,Современное кино (2000–2020),6.84,762923,Wolf Totem,6.6,6.5
Офелия,Драма,Фэнтези,Грустное/Трагическое,Современное кино (2000–2020),6.909,975701,Ophelia,6.5,0
Со склонов Кокурико,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.948,574726,Kokuriko-zaka kara,7.4,7.1
Просто помиловать,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.512,1108556,Just Mercy,7.6,7.1
Сестры,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),5.666,833477,Sisters,6,5.9
Высота 89,Драма,Приключения,Вдохновляющее,Новинки (2020–2025),7.208,893893,,0,0
Искупление,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),8.066,255611,Atonement,7.8,7.4
Короткий фильм о любви,Драма,Мелодрама,Философское,Классика (до 2000 года),7.959,66341,Krótki film o milosci,8.1,7.9
Дворецкий,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.412,464446,The Butler,7.2,6.6
Небраска,Драма,Семейный,Философское,Современное кино (2000–2020),7.556,582391,Nebraska,7.7,8
Яков лжец,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.583,9442,Jakob the Liar,6.5,4.8
Молодая кровь,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),6.037,712951,Son of a Gun,6.4,5.7
Девушка на мосту,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.852,47397,La fille sur le pont,7.5,7.6
Коллектор,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.01,932512,,6.7,0
Дубравка,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),7.872,44310,,7.3,0
Ноэль,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),6.99,64451,Noel,6.1,4.4
Великий Гэтсби,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.946,463724,The Great Gatsby,7.2,5.9
Белые ночи,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.626,56806,Le notti bianche,7.7,8.6
Белая птица в метели,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.511,689980,White Bird in a Blizzard,6.4,5.8
Моя маленькая принцесса,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.602,586634,My Little Princess,6.3,0
Патерсон,Драма,Мелодрама,Философское,Современное кино (2000–2020),7.228,954059,Paterson,7.3,8.5
Невидимые дети,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.84,81542,All the Invisible Children,7.4,5.1
Страна садов,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.226,7561,Garden State,7.4,7.5
Заяц над бездной,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.94,161139,,5.9,0
Возвращение в А,Драма,Семейный,Философское,Современное кино (2000–2020),6.463,491882,,6.1,0
Я не вернусь,Драма,Военный,Грустное/Трагическое,Новинки (2020–2025),7.163,683481,,7,0
Мне бы в небо,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),7.298,464130,Up in the Air,7.4,8.1
Отрочество,Драма,Семейный,Философское,Современное кино (2000–2020),7.41,391729,Boyhood,7.9,9.3
Под покровом небес,Драма,Приключения,Философское,Классика (до 2000 года),7.546,6777,The Sheltering Sky,6.7,5.4
Белый олеандр,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.622,882,White Oleander,7.1,6.5
Слон,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),6.374,20145,Elephant,7.1,7.1
День труда,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.397,596217,Labor Day,6.9,5.2
На чужбине,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),8.147,77632,Pardes,6.9,0
Гнездо,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),6.209,1148964,The Nest,6.2,7.5
Приезжая,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),7.206,43276,,6.7,0
4,Драма,Фантастика,Философское,Современное кино (2000–2020),6.336,103471,,6.5,6.4
Астенический синдром,Драма,Комедия,Философское,Классика (до 2000 года),7.672,7658,,6.6,0
Непрощенный,Драма,Исторический,Философское,Классика (до 2000 года),6.933,1045777,,6.9,0
Франц,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.267,934350,Frantz,7.5,7.4
В последний момент,Драма,Триллер,Вдохновляющее,Новинки (2020–2025),6.752,6903,Nick of Time,6.3,4.6
Конец императора тайги,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),6.907,44896,,6.1,0
Улыбка Моны Лизы,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.69,2043,Mona Lisa Smile,6.6,4.9
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Дикие сердцем,Драма,Мелодрама,Философское,Классика (до 2000 года),7.1
Соло на саксофоне,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),6.423,669371,,0,0
Чтец,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.953,325439,The Reader,7.6,6.4
Лакомб Люсьен,Драма,Военный,Философское,Классика (до 2000 года),7.782,7743,Lacombe Lucien,7.6,8.9
Преступление и наказание,Драма,Детектив,Философское,Классика (до 2000 года),5.762,5377359,,4.8,0
Безотцовщина,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.3,46125,,6.5,0
Дровосек,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),6.688,18266,The Woodsman,7.1,7.3
Вокс люкс,Драма,Мелодрама,Философское,Современное кино (2000–2020),5.818,1005972,Vox Lux,5.9,6.5
Герой нашего времени,Драма,Исторический,Философское,Новинки (2020–2025),7.936,160896,,6.7,0
Интервью с Богом,Драма,Фантастика,Философское,Современное кино (2000–2020),6.525,985022,An Interview with God,5.8,0
Знахарь,Драма,Мелодрама,Философское,Классика (до 2000 года),7.512,6691871,,0,0
Клип,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),5.173,642622,Klip,5.6,5.3
Мы еще здесь,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),0,38307,Nous sommes tous encore ici,7.3,0
Юленька,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),4.784,416132,,4.9,0
Простая история,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.832,442,The Straight Story,8,8.2
Фанни и Александр,Драма,Семейный,Философское,Классика (до 2000 года),7.913,8400,Fanny och Alexander,8.1,9
Портрет Дориана Грея,Драма,Фэнтези,Философское,Современное кино (2000–2020),7.397,8431,The Picture of Dorian Gray,7.5,7.9
Сочувствие госпоже Месть,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.563,102472,Chinjeolhan Geumjassi,7.5,6.9
Диалоги,Драма,Мелодрама,Философское,Современное кино (2000–2020),6.707,759993,,6.3,0
Миллионер,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),6.573,669465,,6.2,0
Птаха,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),7.866,21426,Birdy,7.2,7.3
Теснота,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.762,1044101,,6.8,7.9
Виринея,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),7.433,45782,,6.9,0
Купе номер 6,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),6.783,1346514,,7.2,7.6
Несколько дней из жизни И.И. Обломова,Драма,Мелодрама,Философское,Классика (до 2000 года),7.955,46415,,7.6,8
Мелочи жизни,Драма,Мелодрама,Философское,Современное кино (2000–2020),6.8,5453069,Small Things Like These,6.7,7.8
Заклинатель лошадей,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),7.637,8175,The Horse Whisperer,6.7,7
Сломанные цветы,Драма,Комедия,Философское,Современное кино (2000–2020),7.182,81581,Broken Flowers,7.1,7.5
Европа,Драма,Триллер,Философское,Классика (до 2000 года),6.333,623379,Europa Report,6.4,6.8
Возвращение домой,Драма,Семейный,Философское,Современное кино (2000–2020),6.899,1047898,Homecoming,7.4,0
Александра,Драма,Военный,Философское,Современное кино (2000–2020),6.79,318349,,6.8,7.5
Три цвета: Белый,Драма,Мелодрама,Философское,Классика (до 2000 года),7.589,18347,Trois couleurs : Blanc,7.6,7.6
Наследники,Драма,Семейный,Философское,Современное кино (2000–2020),8.08,756487,Sangsokjadeul,7.5,0
Одна,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.629,4497446,,5.9,0
Детки,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),6.28,6384,Kids,7,5.8
Набережная туманов,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.651,79493,Le quai des brumes,7.7,8.3
Забивание камнями Сорайи М.,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),8.075,422134,The Stoning of Soraya M.,7.9,5.9
Одной левой,Драма,Боевик (Экшен),Вдохновляющее,Современное кино (2000–2020),5.278,797709,,4.4,0
Иллюзия полета,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),7.138,81873,Flightplan,6.3,5.3
Орландо,Драма,Фэнтези,Философское,Классика (до 2000 года),7.184,17636,Orlando,7.1,6.8
Чужая земля,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),5.818,1169879,The Colony,5.4,5.6
Бумажный солдат,Драма,Фантастика,Философское,Современное кино (2000–2020),6.679,422777,,6.5,0
Случай с Полыниным,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),6.98,43857,,6.8,0
Анюта,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),8.131,94948,,8,0
Межа,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.978,260078,,7,0
Курочка ряба,Драма,Мелодрама,Философское,Классика (до 2000 года),6.426,41279,,6.4,0
Про Петра и Павла,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),6.188,803407,,0,0
Холодная гора,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.846,1942,Cold Mountain,7.2,6.7
Бесприданница,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.041,46101,,6.7,0
Дядя Ваня,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),7.726,44368,,7.2,0
Частная жизнь,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.832,4490934,,0,0
Еще вчера,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),0,13822,Only Yesterday,7.2,0
Бой,Драма,Боевик (Экшен),Вдохновляющее,Новинки (2020–2025),6.646,1066344,War,6.6,5.3
На Золотом пруду,Драма,Семейный,Вдохновляющее,Классика (до 2000 года),7.794,7686,On Golden Pond,7.6,7.7
Скандал,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),6.67,1161271,Bombshell,6.8,6.6
История,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),8.352,4707110,,0,0
Счастье мое,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),6.442,469231,,6.8,7.1
Здорово и вечно,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),7.655,842451,,7.1,0
Птица,Драма,Фэнтези,Грустное/Трагическое,Новинки (2020–2025),6.984,5356480,Bird,7,7.4
Сядь за руль моей машины,Драма,Мелодрама,Философское,Новинки (2020–2025),7.33,4382259,Doraibu mai ka,7.5,8.7
Сумасшедшее сердце,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.083,420573,Crazy Heart,7.2,7.4
Внутренняя империя,Драма,Триллер,Философское,Современное кино (2000–2020),6.925,104987,Inland Empire,6.8,7.2
Почти семнадцать,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),6.714,624161,The Edge of Seventeen,7.3,7.9
Мальчик в полосатой пижаме,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),8.189,281251,The Boy in the Striped Pajamas,7.7,6.3
Верность,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.224,1261581,,5.7,0
Продается кошка,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.848,693940,,0,0
Меченый атом,Драма,Военный,Философское,Классика (до 2000 года),6.649,46584,,6.3,0
Джокер,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.995,1048334,Joker,8.3,7.3
Бьютифул,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.697,438268,Biutiful,7.4,6.5
Дверь в полу,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.311,5146,The Door in the Floor,6.6,6.5
Обреченный на одиночество,Драма,Фантастика,Грустное/Трагическое,Новинки (2020–2025),7.437,77496,Kenka karate kyokushinken,6.6,0
Где-то,Драма,Комедия,Философское,Современное кино (2000–2020),5.916,462186,Somewhere,6.3,6.6
Рокко и его братья,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),8.056,13540,Rocco e i suoi fratelli,8.2,8.3
Холодная война,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),7.324,1065878,Zimna wojna,7.5,8.3
Сладкая жизнь,Драма,Комедия,Философское,Классика (до 2000 года),7.848,839711,,7,0
Гамлет,Драма,Исторический,Грустное/Трагическое,Классика (до 2000 года),8.061,44457,,8.2,8.6
Пласт,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),6.745,1390671,,0,0
Звери дикого Юга,Драма,Фэнтези,Вдохновляющее,Современное кино (2000–2020),6.694,656008,Beasts of the Southern Wild,7.2,8.3
Ничья,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),5.029,1437864,,5.3,0
Брат Баджранги,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),8.151,844021,Bajrangi Bhaijaan,8.1,6.3
Магнолия,Драма,Мелодрама,Философское,Классика (до 2000 года),7.382,477,Magnolia,8,7.6
Язык нежности,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.352,2561,Terms of Endearment,7.4,8
Делай — раз!,Драма,Комедия,Философское,Классика (до 2000 года),7.436,44120,,6.9,0
Место под соснами,Драма,Криминал,Философское,Современное кино (2000–2020),7.317,577673,The Place Beyond the Pines,7.3,7.3
Наследницы,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.599,419405,,5.7,0
Раба любви,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.9,42030,,7.3,0
Станционный смотритель,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.14,8042,The Station Agent,7.6,8
Стукач,Драма,Исторический,Грустное/Трагическое,Современное кино (2000–2020),6.845,586297,Snitch,6.4,5.5
Похитители велосипедов,Драма,Семейный,Грустное/Трагическое,Классика (до 2000 года),7.929,432,Ladri di biciclette,8.2,9.2
Мертвец идет,Драма,Биографический,Грустное/Трагическое,Классика (до 2000 года),7.366,7363,Dead Man Walking,7.5,8.2
Спасение,Драма,Боевик (Экшен),Грустное/Трагическое,Современное кино (2000–2020),6.446,739423,The Salvation,6.7,6.4
Жаркие летние ночи,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.768,928993,Hot Summer Nights,6.4,5.3
Бруклин,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.137,678550,Brooklyn,7.5,8.5
Мать,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.358,410597,Madeo,7.7,7.9
Чужие письма,Драма,Мелодрама,Философское,Классика (до 2000 года),7.601,45542,,7.1,0
Апокалипсис,Драма,Военный,Философское,Классика (до 2000 года),8.052,160977,Apocalypto,7.8,6.4
Книга Генри,Драма,Триллер,Грустное/Трагическое,Современное кино (2000–2020),7.152,921610,The Book of Henry,6.6,4.1
Мать за сына,Драма,Триллер,Грустное/Трагическое,Новинки (2020–2025),6.517,1112196,,0,0
Ждите писем,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),6.607,45289,,5.7,0
Изгой,Драма,Приключения,Вдохновляющее,Современное кино (2000–2020),8.254,627,Cast Away,7.8,7.4
18-14,Драма,Криминал,Вдохновляющее,Новинки (2020–2025),6.76,395107,,6,0
Ма Ма,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.131,821465,Ma ma,6.4,5
Голос улиц,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.93,462867,Straight Outta Compton,7.8,7.4
Империя чувств,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),6.763,85043,Ai no korida,6.6,7.5
Белый слон,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.295,4458551,White Elephant,4.5,4.4
Город мальчиков,Драма,Криминал,Грустное/Трагическое,Новинки (2020–2025),6.776,26280,Boys Town,7.2,7
Рокки 2,Драма,Боевик (Экшен),Вдохновляющее,Классика (до 2000 года),7.806,7275,Rocky II,7.3,6.6
Дети Дон-Кихота,Драма,Приключения,Вдохновляющее,Современное кино (2000–2020),8.206,44159,,7.4,0
Ты и я,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),3.881,326895,,4.4,0
Декабрьские мальчики,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.093,104903,December Boys,6.5,5
За мной последний танец,Драма,Мелодрама,Вдохновляющее,Современное кино (2000–2020),7.238,816,Save the Last Dance,6.2,5.5
Шоугелз,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),6.953,5954,Showgirls,5.2,3.8
Странствующая блудница,Драма,Мелодрама,Философское,Новинки (2020–2025),6.268,484382,Die Wanderhure,5.3,0
Голод,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),5.583,403687,Hunger,5.2,9
Соль Земли,Драма,Исторический,Вдохновляющее,Классика (до 2000 года),8.282,839716,The Salt of the Earth,8.4,8
Хардбол,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.11,687,Hardball,6.4,4.8
Я объявляю вам войну,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.872,419401,,6.4,0
Ненависть,Драма,Криминал,Грустное/Трагическое,Классика (до 2000 года),7.829,9448,La haine,8.1,8.1
Заплати другому,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),8.078,782,Pay It Forward,7.2,5.1
Загон для собак,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.167,463322,Dog Pound,7,6.2
Путь домой,Драма,Семейный,Вдохновляющее,Современное кино (2000–2020),7.364,1100959,A Dog's Way Home,6.7,5.4
Малышка на миллион,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),8.157,81297,Million Dollar Baby,8.1,8.4
Таланты и поклонники,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),6.631,412492,,6,0
Беспечный ездок,Драма,Приключения,Философское,Классика (до 2000 года),7.637,4220,Easy Rider,7.2,7.7
Форма голоса,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),8.166,963343,Koe no katachi,8.1,7.6
Общество мертвых поэтов,Драма,Мелодрама,Вдохновляющее,Классика (до 2000 года),8.253,4996,Dead Poets Society,8.1,7.2
По небу босиком,Драма,Мелодрама,Философское,Новинки (2020–2025),7.07,885602,,0,0
Легенда о пианисте,Драма,Мелодрама,Философское,Классика (до 2000 года),8.149,8335,La leggenda del pianista sull'oceano,8,6.2
Две женщины,Драма,Военный,Грустное/Трагическое,Классика (до 2000 года),6.855,596452,,6.2,6
Шедевр,Драма,Биографический,Философское,Новинки (2020–2025),7.17,1100861,Mi obra maestra,7.1,6
Милашка,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.102,15527,The Sweetest Thing,5.2,4.2
Два долгих гудка в тумане,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.115,44331,,6.8,0
Братство,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),6.798,1114965,,6.1,0
Стоун,Драма,Криминал,Философское,Современное кино (2000–2020),5.579,463567,Stone,5.4,5.7
Американская пастораль,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),6.323,61397,American Pastoral,6.1,4.9
Хэппи-энд,Драма,Семейный,Философское,Современное кино (2000–2020),7.148,994530,,6.4,0
Песня имен,Драма,Военный,Грустное/Трагическое,Современное кино (2000–2020),7.261,522900,The Song of Names,6.5,5.3
Русское поле,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.093,42153,,6.3,0
Мартовские иды,Драма,Триллер,Философское,Современное кино (2000–2020),7.011,462482,The Ides of March,7.1,7.4
Дорогие товарищи!,Драма,Исторический,Грустное/Трагическое,Новинки (2020–2025),7.232,1234850,,7.4,8.1
8 миля,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.723,581,8 Mile,7.2,6.8
Земля кочевников,Драма,Мелодрама,Философское,Новинки (2020–2025),7.217,1238506,Nomadland,7.3,8.8
Дикое поле,Драма,Криминал,Грустное/Трагическое,Современное кино (2000–2020),7.09,418255,,7.1,0
Другая женщина,Драма,Мелодрама,Философское,Классика (до 2000 года),6.783,665315,The Other Woman,6,4.3
Вас вызывает Таймыр,Драма,Приключения,Грустное/Трагическое,Новинки (2020–2025),7.645,257747,,6.8,0
Одиножды один,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),6.95,42728,,6.8,0
Сомнение,Драма,Детектив,Философское,Современное кино (2000–2020),7.374,309385,Doubt,7.5,7
Злое,Драма,Биографический,Грустное/Трагическое,Современное кино (2000–2020),6.327,1309482,Malignant,6.2,6.3
В лучах солнца,Драма,Военный,Вдохновляющее,Новинки (2020–2025),7.218,944814,Under the Sun,7.4,7.7
Юрьев день,Драма,Комедия,Философское,Современное кино (2000–2020),6.924,407329,,6.7,0
Перевод с американского,Драма,Триллер,Философское,Новинки (2020–2025),5.75,557841,American Translation,5.3,0
Дом духов,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),7.676,1888,The House of the Spirits,6.9,4.7
Семь жизней,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),8.207,395787,Seven Pounds,7.6,4.6
Вечная жизнь Александра Христофорова,Драма,Фантастика,Философское,Новинки (2020–2025),6.951,1045555,,5.9,0
Капитан Фантастик,Драма,Семейный,Философское,Современное кино (2000–2020),7.685,841147,Captain Fantastic,7.8,7.2
Хешер,Драма,Комедия,Грустное/Трагическое,Современное кино (2000–2020),7.343,455190,Hesher,6.9,5.8
Большие надежды,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),6.799,582269,Great Expectations,6.3,6.2
Дубровский,Драма,Мелодрама,Грустное/Трагическое,Классика (до 2000 года),5.74,677731,,5.2,0
Весь этот джаз,Драма,Биографический,Философское,Классика (до 2000 года),7.757,7708,All That Jazz,7.8,7.6
Оптимистическая трагедия,Драма,Военный,Вдохновляющее,Классика (до 2000 года),7.184,42784,,7,0
Отель «Руанда»,Драма,Биографический,Вдохновляющее,Современное кино (2000–2020),7.828,77859,Hotel Rwanda,8.1,8
Река памяти,Драма,Мелодрама,Грустное/Трагическое,Новинки (2020–2025),6.728,1005063,,0,0
Дом из маленьких кубиков,Драма,Фэнтези,Философское,Современное кино (2000–2020),8.42,439755,Tsumiki no ie,8.2,0
Со дна вершины,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.364,916062,,5.8,0
Ангел мой,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.797,1112619,Angel of Mine,6.4,6.7
Мечта,Драма,Биографический,Вдохновляющее,Новинки (2020–2025),7.067,1309392,Deurim,6.5,6.6
Майский дождь,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.468,701704,,5.9,0
Особенные,Драма,Семейный,Вдохновляющее,Новинки (2020–2025),7.85,1170315,Hors normes,7.4,7.4
Фуэте,Драма,Мелодрама,Вдохновляющее,Новинки (2020–2025),7.018,44443,,6.6,0
Weekend,Драма,Мелодрама,Философское,Современное кино (2000–2020),5.85,1356421,Weekend,4.8,0
Невыносимая легкость бытия,Драма,Мелодрама,Философское,Классика (до 2000 года),7.31,9299,The Unbearable Lightness of Being,7.2,8.3
Это все он,Драма,Фантастика,Философское,Современное кино (2000–2020),7.085,3659,She's All That,6,5
Жизнь прекрасна,Драма,Военный,Вдохновляющее,Классика (до 2000 года),8.628,381,La vita è bella,8.6,7.6
Человек без прошлого,Драма,Комедия,Вдохновляющее,Современное кино (2000–2020),7.592,754,Mies vailla menneisyyttä,7.6,8
Дориан Грей,Драма,Фэнтези,Философское,Современное кино (2000–2020),6.886,415663,Dorian Gray,6.2,5
Помни меня,Драма,Мелодрама,Грустное/Трагическое,Современное кино (2000–2020),7.635,461782,Remember Me,7.1,4.5
Итальянец,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),7.713,160954,,7.5,7.2
Параноид парк,Драма,Криминал,Философское,Современное кино (2000–2020),6.469,262420,Paranoid Park,6.6,7
Одуванчик,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),6.506,583594,,6.8,0
Укрась прощальное утро цветами обещания,Драма,Семейный,Грустное/Трагическое,Современное кино (2000–2020),8.316,1103852,Sayonara no asa ni yakusoku no hana o kazaro,7.4,7.8
Тайны прошлого,Драма,Мелодрама,Философское,Новинки (2020–2025),7.236,79768,House of D,6.8,3.8
Сашка,Драма,Семейный,Грустное/Трагическое,Новинки (2020–2025),7.276,818558,,0,0
Красные,Драма,Биографический,Вдохновляющее,Классика (до 2000 года),6.934,2808,Reds,7.3,7.9
