0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Сувенир для прокурора;Криминал;Детектив;Полицейский;Новинки (2020–2025);6.14;471528;;0;0;;;;;;;;;;"История одного преступления;Соучастник;Государственный преступник;Неподсуден;Презумпция виновности;Порок на экспорт;Красная площадь;Парк культуры и отдыха;В тихом омуте;Добрый медбрат;Последнее дело вареного;Черный снег;Газетчик;Молот;Признание убийцы;Место встречи изменить нельзя;Криминальный талант;Ветреная река;Линкольн для адвоката;Переговорщик"
Путь Карлито;Криминал;Драма;Гангстерский;Классика (до 2000 года);7.949;4275;Carlito's Way;7.9;7.2;;;;;;;;;;"Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Ангелы с грязными лицами;Несколько хороших парней;Крестный отец 3;Перекресток Миллера;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Шрам;Во имя справедливости;Билли Батгейт;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Иуда;Криминал;Драма;Гангстерский;Новинки (2020–2025);6.478;686791;;6.3;0;;;;;;;;;;"Клан;Хорошие дети не плачут;Весьегонская волчица;Крестная мать;Заводила;Власть убийц;Воры;Дикость;По наклонной;Бык;Воры в законе;Порох;Договор молчания;Кодекс вора;Сделка с дьяволом;Братья по крови;Принц;Во все тяжкое;Крестный отец;Крестный отец 2"
Азартные игры;Криминал;Драма;Финансовые махинации;Классика (до 2000 года);6.948;4552;Reindeer Games;5.8;4.3;;;;;;;;;;"Уолл-стрит;Бизнесмен;Афера века;Менялы;Олигарх;Бойлерная;Майкл Клейтон;Дефолт;Самый жестокий год;Уолл Стрит: Деньги не спят;Катала;Лорд Вор;Орлеан;Рысь;Побег из Шоушенка;Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история"
Поезд на Юму;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);7.779;78240;3:10 to Yuma;7.6;7.5;;;;;;;;;;"3000 миль до Грейслэнда;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
Убийцы цветочной луны;Криминал;Исторический;Гангстерский;Новинки (2020–2025);7.153;1077781;Killers of the Flower Moon;7.5;8.5;;;;;;;;;;"Джанго освобожденный;Банды Нью-Йорка;Братья Систерс;Звезда и смерть Хоакина Мурьеты;Сотрудник ЧК;Клан;Хорошие дети не плачут;Стрингер;Убийца;Старик;Весьегонская волчица;Гнев человеческий;Крестная мать;Рэкетир;Оправданная жестокость;Наркокурьер;Криминальный квартет;Кровь за кровь;Заводила;Полный беспредел"
Багси;Криминал;Биографический;Гангстерский;Классика (до 2000 года);7.118;7623;Bugsy;6.8;7;;;;;;;;;;"Бонни и Клайд;Дикая парочка;Ирландец;Враг государства №1;Альфа Дог;Легенда;Черная месса;Банда Келли;Белый парень Рик;Добейся успеха;Эскобар;Кокаиновый барон;Враг государства №1: Легенда;Донни Браско;Побег из Алькатраса;Соучастники;Полуночный экспресс;Крестный отец;Крестный отец 2;Криминальное чтиво"
Шрам;Криминал;Драма;Гангстерский;Классика (до 2000 года);7.376;668624;The Cut;6.3;5.9;;;;;;;;;;"Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Ангелы с грязными лицами;Несколько хороших парней;Крестный отец 3;Перекресток Миллера;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Во имя справедливости;Билли Батгейт;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Однажды в Америке;Криминал;Драма;Гангстерский;Классика (до 2000 года);8.275;469;Once Upon a Time in America;8.3;8.6;;;;;;;;;;"Крестный отец;Крестный отец 2;Казино;Бронкская история;Путь Карлито;Ангелы с грязными лицами;Несколько хороших парней;Крестный отец 3;Перекресток Миллера;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Шрам;Во имя справедливости;Билли Батгейт;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Револьвер;Криминал;Триллер;Финансовые махинации;Современное кино (2000–2020);7.34;18973;Revolver;6.3;3.4;;;;;;;;;;"Двадцать одно;Неограненные алмазы;Сириана;Финансовый монстр;Искусство обмана;Простой план;Фирма;Шантажист;13;Отступники;Старикам тут не место;Месть и закон;Тренировочный день;Законопослушный гражданин;Слоеный торт;Хорошее время;Служители закона;Дикари;Гордость и слава;Вдовы"
Воры в законе;Криминал;Драма;Гангстерский;Новинки (2020–2025);6.963;45843;;6;0;;;;;;;;;;"Клан;Хорошие дети не плачут;Весьегонская волчица;Крестная мать;Заводила;Власть убийц;Воры;Дикость;По наклонной;Бык;Порох;Иуда;Договор молчания;Кодекс вора;Сделка с дьяволом;Братья по крови;Принц;Во все тяжкое;Крестный отец;Крестный отец 2"
Слоеный торт;Криминал;Триллер;Гангстерский;Современное кино (2000–2020);7.15;47250;Layer Cake;7.2;7.1;;;;;;;;;;"13;Старикам тут не место;Хорошее время;Дикари;Вдовы;Всадник по имени Смерть;Похищение Фредди Хайнекена;Виолет и Дейзи;Чужие здесь не ходят;Только Бог простит;Советник;Бешеные псы;Самурай;Красный круг;Риф Ларго;Спящий лев;Настоящая Маккой;Поцелуй смерти;Бешеные;Убрать Картера"
Отступники;Криминал;Триллер;Полицейский;Современное кино (2000–2020);8.457;81314;The Departed;8.5;8.3;;;;;;;;;;"Тренировочный день;Служители закона;Гордость и слава;Закон доблести;Убийца внутри меня;Подсадной;Решение о ликвидации;Двадцать одно;13;Старикам тут не место;Месть и закон;Законопослушный гражданин;Неограненные алмазы;Слоеный торт;Хорошее время;Револьвер;Сириана;Дикари;Вдовы;Финансовый монстр"
Не будите спящую собаку;Криминал;Боевик (Экшен);Полицейский;Новинки (2020–2025);7.573;79598;;7.1;0;;;;;;;;;;"Карнавал;Молодые копы;Мажор в Сочи;Город на границе;Честный вор;Злодей;Антиганг;Криминальный Город: Разборки В Пусане;Криминальный город 2;Последний заказ;21 мост;Схватка;Полицейская история;Элитный отряд;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Криминальный город;Новая полицейская история"
Лицо со шрамом;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);8.17;4695;Scarface;8.3;7.5;;;;;;;;;;"На несколько долларов больше;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Кровавый четверг;Расплата;Борсалино;Доберман;Король Нью-Йорка;Плачущий убийца;Час расплаты;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Академия смерти;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);7.435;1100424;Deadly Class;7.5;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
Аферистка;Криминал;Комедия;Финансовые махинации;Новинки (2020–2025);6.809;1248786;I Care a Lot;6.4;7;;;;;;;;;;"Мошенники;Деловые люди;Армия воров;По волчьим законам;Афера;Одиннадцать друзей Оушена;Мошенничество;Шулера;Тринадцать друзей Оушена;Великолепная афера;Плутовство;Большая афера;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Медвежатник;Фокус;Кидалы;8 подруг Оушена;Как украсть небоскреб"
Мошенники;Криминал;Комедия;Финансовые махинации;Новинки (2020–2025);8.026;5378574;;0;0;;;;;;;;;;"Деловые люди;Аферистка;Армия воров;По волчьим законам;Афера;Одиннадцать друзей Оушена;Мошенничество;Шулера;Тринадцать друзей Оушена;Великолепная афера;Плутовство;Большая афера;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Медвежатник;Фокус;Кидалы;8 подруг Оушена;Как украсть небоскреб"
Камера 211;Криминал;Драма;Тюремные драмы;Современное кино (2000–2020);7.544;416547;Celda 211;7.6;7.6;;;;;;;;;;"Пророк;Черный пес;Петух;Максимальный срок;Побег из Шоушенка;Хладнокровный Люк;Вор;Двое в городе;Палач;Беспредел;Испытательный срок;Сломанные побеги;Тюряга;Сицилианская защита;Одним меньше;Красавчик Джонни;Крутой парень;Кровь не вода;Огни притона;Конвоиры"
Во имя справедливости;Криминал;Драма;Гангстерский;Классика (до 2000 года);6.793;4058;Out for Justice;6.1;3.8;;;;;;;;;;"Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Ангелы с грязными лицами;Несколько хороших парней;Крестный отец 3;Перекресток Миллера;Сицилийский клан;Джеки Браун;Славные парни;Злые улицы;Козырные тузы;Бандит;Шрам;Билли Батгейт;Чувствуя Миннесоту;Капоне. Лицо со шрамом"
Побег из Алькатраса;Криминал;Биографический;Тюремные драмы;Классика (до 2000 года);7.634;10851;Escape from Alcatraz;7.5;7.1;;;;;;;;;;"Полуночный экспресс;Побег из Претории;Бронсон;Донни Браско;Бонни и Клайд;Багси;Соучастники;Дикая парочка;Побег из Шоушенка;Хладнокровный Люк;Вор;Двое в городе;Беспредел;Красавчик Джонни;Крутой парень;Огни притона;Настоящее преступление;Волк с Уолл-стрит;Оружейный барон;Ирландец"
Кража;Криминал;Боевик (Экшен);Финансовые махинации;Современное кино (2000–2020);6.802;44968;;6.4;0;;;;;;;;;;"Охотники за головами;Ограбление по-итальянски;Контрабанда;Техники;Скорость: Автобус 657;Нападение на Уолл-стрит;Ограбление казино;Ограбление в ураган;Сумка инкассатора;Холодный расчет;Рейдер;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;21 мост;Побег из тюрьмы: Финальный побег;Гангстер;Брат 2;Город грехов;Люцифер"
Расплата;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);7.434;662359;The Accountant;7.3;5.7;;;;;;;;;;"Лицо со шрамом;На несколько долларов больше;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Кровавый четверг;Борсалино;Доберман;Король Нью-Йорка;Плачущий убийца;Час расплаты;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Полицейская история;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);7.86;22791;Ging chaat goo si;7.5;7.5;;;;;;;;;;"Схватка;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;Бриллиантовый полицейский;48 часов;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
По данным уголовного розыска...;Криминал;Детектив;Полицейский;Классика (до 2000 года);7.191;43003;;6.1;0;;;;;;;;;;"Место встречи изменить нельзя;Переговорщик;По закону;Из жизни начальника уголовного розыска;Потерянный рай;Вымогательство;Летучий отряд Скотланд-Ярда;Будни уголовного розыска;Признание убийцы;Криминальный талант;Ветреная река;Линкольн для адвоката;История одного преступления;Соучастник;Государственный преступник;Неподсуден;Презумпция виновности;Порок на экспорт;Красная площадь;Парк культуры и отдыха"
Сотрудник ЧК;Криминал;Исторический;Полицейский;Новинки (2020–2025);7.114;43928;;6.7;0;;;;;;;;;;"Убийцы цветочной луны;Карнавал;История одного преступления;Соучастник;Государственный преступник;Неподсуден;Не будите спящую собаку;Презумпция виновности;Порок на экспорт;Молодые копы;Красная площадь;Мажор в Сочи;Полицейские;Парк культуры и отдыха;В тихом омуте;Добрый медбрат;Подсадной;Город на границе;Последнее дело вареного;Честный вор"
Преступник;Криминал;Боевик (Экшен);Полицейский;Современное кино (2000–2020);6.485;775517;Criminal;6.3;4.4;;;;;;;;;;"21 мост;Элитный отряд;Криминальный город;Новая полицейская история;Фара;Три девятки;Охота на воров;Осведомитель;Короли улиц;Макаров;Бруклинские полицейские;Группа 7;Подстава;Полиция Майами: Отдел нравов;Городская полиция;Антикиллер;Антикиллер Д.К.: Любовь без памяти;Бессонная ночь;Антикиллер 2: Антитеррор;Схватка"
Решала 2;Криминал;Комедия;Гангстерский;Новинки (2020–2025);6.348;892585;;6;0;;;;;;;;;;"Криминальный квартет;Криминальное чтиво;Фарго;Большой куш;Джентльмены;Рок-н-рольщик;Честь семьи Прицци;Профессор в законе;Мальчики-налетчики;Игры джентльменов;Пушки, телки и азарт;Налетчики;Ограбление по-джентльменски;Очень плохие девчонки;Два ствола;Мошенники;Деловые люди;Полицейские;Аферистка;Армия воров"
Бриллиантовый полицейский;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);7.583;7415;Blue Streak;6.4;4.8;;;;;;;;;;"Схватка;Полицейская история;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;48 часов;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
Молот;Криминал;Детектив;Полицейский;Новинки (2020–2025);5.779;765098;;4.7;0;;;;;;;;;;"История одного преступления;Соучастник;Государственный преступник;Неподсуден;Презумпция виновности;Порок на экспорт;Красная площадь;Парк культуры и отдыха;В тихом омуте;Добрый медбрат;Последнее дело вареного;Сувенир для прокурора;Черный снег;Газетчик;Признание убийцы;Место встречи изменить нельзя;Криминальный талант;Ветреная река;Линкольн для адвоката;Переговорщик"
Клуб миллиардеров;Криминал;Биографический;Финансовые махинации;Современное кино (2000–2020);5.938;943645;Billionaire Boys Club;5.6;3.5;;;;;;;;;;"Волк с Уолл-стрит;Оружейный барон;Игра на понижение;Волк;Охотник с Уолл-стрит;Соучастники;Дом Gucci;Ирландец;Враг государства №1;Альфа Дог;Легенда;Бронсон;В погоне за Бонни и Клайдом;Черная месса;Банда Келли;Белый парень Рик;Добейся успеха;Эскобар;Кокаиновый барон;Враг государства №1: Легенда"
Русский бизнес;Криминал;Драма;Гангстерский;Современное кино (2000–2020);5.216;40731;;4.2;0;;;;;;;;;;"Во все тяжкое;Пацаны;Гоморра;Город бога;Любой ценой;Брат якудзы;Самый пьяный округ в мире;Дилер;Общак;Король вне закона;Кочегар;Киллер Джо;Закон ночи;Корсиканец;Груз;Лихорадка;Легкие деньги;Афера Оливера Твиста;На районе;Крестный отец"
Побег из Шоушенка;Криминал;Драма;Тюремные драмы;Классика (до 2000 года);9.11;326;The Shawshank Redemption;9.3;8.3;;;;;;;;;;"Хладнокровный Люк;Вор;Двое в городе;Беспредел;Красавчик Джонни;Крутой парень;Огни притона;Камера 211;Палач;Испытательный срок;Сломанные побеги;Тюряга;Сицилианская защита;Пророк;Одним меньше;Кровь не вода;Черный пес;Конвоиры;Петух;Максимальный срок"
Бум;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);8.048;15089;La boum;6.7;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
Пацаны;Криминал;Драма;Гангстерский;Современное кино (2000–2020);8.283;460586;The Boys;8.6;0;;;;;;;;;;"Во все тяжкое;Гоморра;Город бога;Любой ценой;Брат якудзы;Самый пьяный округ в мире;Дилер;Общак;Король вне закона;Кочегар;Киллер Джо;Закон ночи;Корсиканец;Груз;Лихорадка;Легкие деньги;Афера Оливера Твиста;Русский бизнес;На районе;Крестный отец"
Ревущие двадцатые или судьба солдата в Америке;Криминал;Военный;Гангстерский;Классика (до 2000 года);7.911;12934;The Roaring Twenties;7.9;7.7;;;;;;;;;;"Крестный отец;Крестный отец 2;Криминальное чтиво;Фарго;Однажды в Америке;Лицо со шрамом;Подозрительные лица;Казино;На несколько долларов больше;Бешеные псы;Брат;Бронкская история;Самурай;Путь Карлито;Ангелы с грязными лицами;Святые из Бундока;Дикая банда;Несколько хороших парней;Крестный отец 3;Красный круг"
Побег из тюрьмы: Финальный побег;Криминал;Боевик (Экшен);Тюремные драмы;Современное кино (2000–2020);8.012;415249;Prison Break: The Final Break;7.8;0;;;;;;;;;;"Право на убийство;Приговоренные;Три часа на побег;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;21 мост;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Элитный отряд;Дон. Главарь мафии;Неуловимые;Охотники за головами;Академия смерти;Драйв;Уик-энд;Бум"
Хорошие дети не плачут;Криминал;Драма;Гангстерский;Новинки (2020–2025);7.963;607235;Achtste-groepers huilen niet;7.4;0;;;;;;;;;;"Клан;Весьегонская волчица;Крестная мать;Заводила;Власть убийц;Воры;Дикость;По наклонной;Бык;Воры в законе;Порох;Иуда;Договор молчания;Кодекс вора;Сделка с дьяволом;Братья по крови;Принц;Во все тяжкое;Крестный отец;Крестный отец 2"
Французский связной;Криминал;Боевик (Экшен);Полицейский;Классика (до 2000 года);7.553;567;The French Connection;7.7;8.9;;;;;;;;;;"Схватка;Полицейская история;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Жить и умереть в Лос-Анджелесе;Полицейская история 3: Суперполицейский;За пределами закона;Бриллиантовый полицейский;48 часов;Полицейский из Беверли-Хиллз 2;Особо тяжкие преступления;Коррупционер;Полицейский из Беверли-Хиллз 3;21 мост;Элитный отряд;Карнавал;Не будите спящую собаку;Молодые копы;Криминальный город"
Неоновая плоть;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.629;427235;Carne de ne?n;5.6;0;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Плохой лейтенант;Криминал;Драма;Полицейский;Классика (до 2000 года);6.479;409160;The Bad Lieutenant: Port of Call - New Orleans;6.6;7.3;;;;;;;;;;"Собачий полдень;Серпико;Совершенный мир;Его собачье дело;11.6;Ментовские войны — Эпилог;Траффик;Приступить к ликвидации;Трафик;Подбросы;Шесть пуль;Побег из Шоушенка;Крестный отец;Крестный отец 2;Однажды в Америке;Казино;Бронкская история;Путь Карлито;Хладнокровный Люк;Ангелы с грязными лицами"
Кокаиновый барон;Криминал;Биографический;Гангстерский;Современное кино (2000–2020);5.979;989978;Running with the Devil;5.4;4.5;;;;;;;;;;"Ирландец;Враг государства №1;Альфа Дог;Легенда;Черная месса;Банда Келли;Белый парень Рик;Добейся успеха;Эскобар;Враг государства №1: Легенда;Бонни и Клайд;Багси;Дикая парочка;Волк с Уолл-стрит;Оружейный барон;Игра на понижение;Волк;Бронсон;В погоне за Бонни и Клайдом;Охотник с Уолл-стрит"
Ограбление по-итальянски;Криминал;Боевик (Экшен);Финансовые махинации;Современное кино (2000–2020);7.575;318;The Italian Job;7;6.4;;;;;;;;;;"Охотники за головами;Контрабанда;Техники;Кража;Скорость: Автобус 657;Нападение на Уолл-стрит;Ограбление казино;Ограбление в ураган;Сумка инкассатора;Холодный расчет;Рейдер;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;21 мост;Побег из тюрьмы: Финальный побег;Гангстер;Брат 2;Город грехов;Люцифер"
Полицейский на подиуме;Криминал;Комедия;Полицейский;Современное кино (2000–2020);6.978;662553;Cha hyeongsa;5.8;0;;;;;;;;;;"Полицейские;Полицейские и воры;Большой куш;По волчьим законам;Джентльмены;Одиннадцать друзей Оушена;Рок-н-рольщик;Шулера;Тринадцать друзей Оушена;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Фокус;Кидалы;Профессор в законе;Мальчики-налетчики;Игры джентльменов;8 подруг Оушена;Как украсть небоскреб;Отчаянные аферистки"
Антиганг;Криминал;Боевик (Экшен);Полицейский;Новинки (2020–2025);6.041;864288;Antigang;5.7;0;;;;;;;;;;"Карнавал;Не будите спящую собаку;Молодые копы;Мажор в Сочи;Город на границе;Честный вор;Злодей;Криминальный Город: Разборки В Пусане;Криминальный город 2;Последний заказ;21 мост;Схватка;Полицейская история;Элитный отряд;Французский связной;Грязный Гарри;Полицейский из Беверли-Хиллз;Полицейская история 2;Криминальный город;Новая полицейская история"
Менялы;Криминал;Драма;Финансовые махинации;Новинки (2020–2025);7.338;41611;;6.9;0;;;;;;;;;;"Афера века;Бойлерная;Дефолт;Катала;Орлеан;Бизнесмен;Уолл-стрит;Олигарх;Майкл Клейтон;Самый жестокий год;Уолл Стрит: Деньги не спят;Азартные игры;Лорд Вор;Рысь;Клан;Хорошие дети не плачут;Палач;Весьегонская волчица;Испытательный срок;Крестная мать"
Лорд Вор;Криминал;Драма;Финансовые махинации;Современное кино (2000–2020);6.813;87871;The Thief Lord;5.9;5.4;;;;;;;;;;"Бизнесмен;Олигарх;Майкл Клейтон;Самый жестокий год;Уолл Стрит: Деньги не спят;Рысь;Уолл-стрит;Афера века;Менялы;Бойлерная;Дефолт;Катала;Азартные игры;Орлеан;Камера 211;Во все тяжкое;Пацаны;Гоморра;Город бога;11.6"
Антикиллер Д.К.: Любовь без памяти;Криминал;Боевик (Экшен);Полицейский;Современное кино (2000–2020);5.733;374714;;5.7;0;;;;;;;;;;"21 мост;Элитный отряд;Криминальный город;Новая полицейская история;Фара;Три девятки;Охота на воров;Осведомитель;Короли улиц;Макаров;Бруклинские полицейские;Группа 7;Подстава;Преступник;Полиция Майами: Отдел нравов;Городская полиция;Антикиллер;Бессонная ночь;Антикиллер 2: Антитеррор;Схватка"
Хозяева ночи;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);6.705;251585;We Own the Night;6.8;5.9;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей"
Мальчики-налетчики;Криминал;Комедия;Гангстерский;Современное кино (2000–2020);6.91;420986;Takers;6.2;4.5;;;;;;;;;;"Большой куш;Джентльмены;Рок-н-рольщик;Профессор в законе;Игры джентльменов;Налетчики;Ограбление по-джентльменски;Очень плохие девчонки;Криминальное чтиво;Фарго;Криминальный квартет;Честь семьи Прицци;Решала 2;Пушки, телки и азарт;Два ствола;По волчьим законам;Одиннадцать друзей Оушена;Шулера;Тринадцать друзей Оушена;Двенадцать друзей Оушена"
11.6;Криминал;Драма;Полицейский;Современное кино (2000–2020);5.935;731113;11.6;5.7;0;;;;;;;;;;"Ментовские войны — Эпилог;Траффик;Приступить к ликвидации;Трафик;Подбросы;Шесть пуль;Собачий полдень;Серпико;Совершенный мир;Плохой лейтенант;Его собачье дело;Камера 211;Во все тяжкое;Пацаны;Гоморра;Город бога;Бизнесмен;Любой ценой;Брат якудзы;Самый пьяный округ в мире"
Звезда и смерть Хоакина Мурьеты;Криминал;Исторический;Гангстерский;Классика (до 2000 года);7.128;45412;;6.4;0;;;;;;;;;;"Джанго освобожденный;Банды Нью-Йорка;Убийцы цветочной луны;Братья Систерс;Крестный отец;Крестный отец 2;Криминальное чтиво;Фарго;Однажды в Америке;Лицо со шрамом;Подозрительные лица;Казино;На несколько долларов больше;Бешеные псы;Брат;Бронкская история;Самурай;Путь Карлито;Ревущие двадцатые или судьба солдата в Америке;Ангелы с грязными лицами"
Фальшивомонетчики;Криминал;Военный;Финансовые махинации;Современное кино (2000–2020);7.406;258937;Die F?lscher;7.5;7.7;;;;;;;;;;"Двадцать одно;По волчьим законам;Волк с Уолл-стрит;Одиннадцать друзей Оушена;Дух времени;Оружейный барон;Игра на понижение;Бизнесмен;Охотники за головами;Вердикт за деньги;Волк;Шулера;Тринадцать друзей Оушена;Ограбление по-итальянски;Неограненные алмазы;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Олигарх;Майкл Клейтон"
Дом Gucci;Криминал;Биографический;Финансовые махинации;Новинки (2020–2025);7.174;1449368;House of Gucci;6.6;6.2;;;;;;;;;;"Волк с Уолл-стрит;Оружейный барон;Игра на понижение;Волк;Соучастники;Охотник с Уолл-стрит;Клуб миллиардеров;Побег из Претории;Мошенники;Деловые люди;Ограбление на Бейкер-Стрит;Афера века;Менялы;Бойлерная;Дефолт;Аферистка;Шантажист;Сумка инкассатора;Катала;Армия воров"
Дэнни Цепной пес;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);7.566;6059;Unleashed;7;6.3;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
Медвежатник;Криминал;Комедия;Финансовые махинации;Классика (до 2000 года);7.214;819;The Score;6.8;6.5;;;;;;;;;;"Афера;Мошенничество;Великолепная афера;Плутовство;Большая афера;Гениальное ограбление;Шальные деньги;Благородный грабитель;По волчьим законам;Мошенники;Деловые люди;Одиннадцать друзей Оушена;Шулера;Тринадцать друзей Оушена;Двенадцать друзей Оушена;Афера по-американски;Афера под прикрытием;Фокус;Кидалы;Аферистка"
Король Нью-Йорка;Криминал;Боевик (Экшен);Гангстерский;Классика (до 2000 года);6.761;3743;King of New York;6.9;6.4;;;;;;;;;;"Лицо со шрамом;На несколько долларов больше;Брат;Святые из Бундока;Дикая банда;Пес-призрак: Путь самурая;Кровавый четверг;Расплата;Борсалино;Доберман;Плачущий убийца;Час расплаты;Исполнитель приговора;Гангстеры в океане;3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Гангстер;Брат 2;Город грехов"
Гангстер;Криминал;Боевик (Экшен);Гангстерский;Современное кино (2000–2020);7.971;252156;American Gangster;7.8;7;;;;;;;;;;"3000 миль до Грейслэнда;Поезд на Юму;Формула 51;Брат 2;Город грехов;Люцифер;Хулиганы;Дон. Главарь мафии;Неуловимые;Академия смерти;Драйв;Уик-энд;Бум;Виктория;Дэнни Цепной пес;Бумер;Французский транзит;Закатать в асфальт;Земля картелей;22 пули: Бессмертный"
Подозрительные лица;Криминал;Детектив;Гангстерский;Классика (до 2000 года);7.831;340;The Usual Suspects;8.5;7.8;;;;;;;;;;"Каждому свое;Шафт;Счастливое число Слевина;Без резких движений;Ядовитая роза;Уловка .44;Место встречи изменить нельзя;Переговорщик;По закону;Афера Томаса Крауна;Укол зонтиком;Ограбление по-французски;Из жизни начальника уголовного розыска;Потерянный рай;По данным уголовного розыска...;Вымогательство;Летучий отряд Скотланд-Ярда;Будни уголовного розыска;Настоящее преступление;Крестный отец"
Искусство обмана;Криминал;Триллер;Финансовые махинации;Современное кино (2000–2020);6.14;1089131;Lying and Stealing;5.5;6;;;;;;;;;;"Двадцать одно;Неограненные алмазы;Револьвер;Сириана;Финансовый монстр;Простой план;Фирма;Шантажист;13;Отступники;Старикам тут не место;Месть и закон;Тренировочный день;Законопослушный гражданин;Слоеный торт;Хорошее время;Служители закона;Дикари;Гордость и слава;Вдовы"
