0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;20_похожих
Проклятие: Обитель смерти;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);5.765;679978;Malevolent;4.9;5.3;;;;;;;;;;"Потерянный рейс;Одержимость;Наваждение;Проклятый путь;Одержимая;Куколка;Власть;Незваные гости;Тропы;Осатаневшая;Пыль;Наш дом;Не упускай из виду;Осторожно! Двери закрываются;Пугало;Взаперти;Звонок мертвецу;Последняя Ночь;Демон внутри;Тебе конец!"
Секретный эксперимент;Ужасы;Фантастика;Психологические;Новинки (2020–2025);4.98;606686;Banshee Chapter;5.4;6.3;;;;;;;;;;"Артефакт;База «Клейтон»;Тихое место 2;Вне/себя;Человек-невидимка;Капля;Невидимый;Пришельцы в доме;Чрево;Невидимка;Синоптик;Страшная красавица;Убежище;Синдром Петрушки;Девушка моих кошмаров;Тебе стоило уйти;Тень звезды;Нечто;Излечить страх;Части тела"
Добро пожаловать в капкан;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);6.255;572772;Welcome to the Punch;6.1;5.7;;;;;;;;;;"Связи нет;Бункер;Людоед;Закрытые пространства;Пила 10;Потрошители;Настоятель 2;Сладкая полночь;Дичь;Волчья яма;Дитя тьмы: Первая жертва;Капкан;Поворот не туда: Наследие;Тихие сосны;Играй до смерти;Я закопаю тебя;Муза смерти;Техасская резня бензопилой: Кожаное лицо;Шхера-18;Хозяева"
Ужастики;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);6.215;463237;Goosebumps;6.3;6.4;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Королева проклятых;Суходол;Гоголь. Вий"
Муха 2;Ужасы;Фантастика;Психологические;Классика (до 2000 года);5.708;7428;The Fly II;5.2;4.6;;;;;;;;;;"Нечто;Части тела;Муха;Муха;Муха;Муха;Муха;Муха;Доктор Джекилл и мистер Хайд;Лестница Иакова;Голова-ластик;Видеодром;В пасти безумия;Стэпфордские жены;Артефакт;Излечить страх;Тихое место;База «Клейтон»;Тихое место 2;Треугольник"
Поворот не туда 2: Тупик;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);5.608;258708;Wrong Turn 2: Dead End;5.5;6.4;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007"
Видения;Ужасы;Триллер;Психологические;Современное кино (2000–2020);5.709;770693;Visions;5.3;4.9;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито"
Один пропущенный звонок;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.539;49221;Chakushin ari;6.2;5.3;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины;Проклятие Аннабель 3"
Армия мертвецов;Ужасы;Боевик (Экшен);Сверхъестественные;Новинки (2020–2025);5.9;428683;Army of the Dead;5.8;6.1;;;;;;;;;;"Страна чудес Вилли;Адский бункер: Восстание спецназа;Проклятые. Противостояние;30 дней ночи;С вечера до полудня;От заката до рассвета;Вопль;Божественная ярость;Вампиры;Логово Дьявола;Обитель зла 4: Жизнь после смерти 3D;Дожить до рассвета;30 дней до рассвета;От заката до рассвета 2: Кровавые деньги из Техаса;Джиперс Криперс 3;Хеллсинг;Зверобой;Охотник на людей;Зверь;По прозвищу «Зверь»"
Хозяева;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);4.133;1226603;Hosts;4.3;7.1;;;;;;;;;;"Связи нет;Бункер;Людоед;Закрытые пространства;Пила 10;Потрошители;Настоятель 2;Сладкая полночь;Добро пожаловать в капкан;Дичь;Волчья яма;Дитя тьмы: Первая жертва;Капкан;Поворот не туда: Наследие;Тихие сосны;Играй до смерти;Я закопаю тебя;Муза смерти;Техасская резня бензопилой: Кожаное лицо;Шхера-18"
Людоед;Ужасы;Триллер;Кровавые слэшеры;Новинки (2020–2025);7.059;8907;Ravenous;6.9;6;;;;;;;;;;"Связи нет;Бункер;Закрытые пространства;Пила 10;Потрошители;Настоятель 2;Сладкая полночь;Добро пожаловать в капкан;Дичь;Волчья яма;Дитя тьмы: Первая жертва;Капкан;Поворот не туда: Наследие;Тихие сосны;Играй до смерти;Я закопаю тебя;Муза смерти;Техасская резня бензопилой: Кожаное лицо;Шхера-18;Хозяева"
Рассвет мертвецов;Ужасы;Фантастика;Кровавые слэшеры;Классика (до 2000 года);7.264;36544;Dawn of the Dead;7.2;6.8;;;;;;;;;;"Возвращение живых мертвецов;Реаниматор;День мертвых;Глубокое синее море;Морские паразиты;День мертвецов;Синяя бездна 2;28 дней спустя;Вход в пустоту;Монстро;Обитель зла: Вырождение;Пропавшие среди живых;Мертвеход;Мутанты;Слизняк;Охота на пиранью;Карантин;Под водой;Постарайся остаться живым;Залив"
Крикуны;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);7.062;28214;Screamers;6.3;4.6;;;;;;;;;;"Последний киносеанс;Запределье;Пакет;Опустевший город;Невинные;Незваный друг;Обитель теней;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Девушка с косой;Монстры Юга"
Дракула 2000;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);6.094;17176;Dracula 2000;4.9;3.6;;;;;;;;;;"Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Королева проклятых;Суходол;Гоголь. Вий"
Визит;Ужасы;Триллер;Психологические;Современное кино (2000–2020);6.245;838043;The Visit;6.3;5.9;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито;Оно приходит ночью"
Куджо;Ужасы;Триллер;Психологические;Классика (до 2000 года);6.38;4082;Cujo;6.1;5.8;;;;;;;;;;"Сияние;Ребенок Розмари;Челюсти;Отвращение;Птицы;Карнавал душ;Отчим;Соблазнитель;Подглядывающий;Близнецы-убийцы;1408;Медсестра;Другие;Пила: Игра на выживание;Прочь;Слушатель;Ночной гость;Замороженный;Человек у окна;Не дыши"
Идеальная игрушка;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.438;85045;Life-Size;5.6;0;;;;;;;;;;"Потерянный рейс;Одержимость;Наваждение;Проклятый путь;Одержимая;Куколка;Власть;Незваные гости;Тропы;Осатаневшая;Пыль;Наш дом;Не упускай из виду;Осторожно! Двери закрываются;Пугало;Взаперти;Звонок мертвецу;Последняя Ночь;Демон внутри;Тебе конец!"
Оно;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);7.299;453397;It;7.3;7.3;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Человек-мотылек;Дом в конце времен;Корабль-призрак;Земля мертвых"
Лес самоубийц;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);6.894;820035;The Sea of Trees;6.1;4.1;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины;Проклятие Аннабель 3"
Бабай;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);4.208;810642;;4.7;0;;;;;;;;;;"Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Кука;Песочный человек;Призрак виллы Натхов;Преисподняя;День полнолуния;Ледяная внучка;Домовой;Страшные сказки;Воображариум;Земля вампиров;Отдай свою душу;Вкус ночи;Жатва;Плюшевый монстр;Посылка;Шкатулка проклятия"
У холмов есть глаза;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);6.569;160931;The Hills Have Eyes;6.4;5.5;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007;Хостел"
Другие;Ужасы;Триллер;Психологические;Современное кино (2000–2020);7.921;494;The Others;7.6;7.3;;;;;;;;;;"1408;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито;Оно приходит ночью"
Лица в толпе;Ужасы;Триллер;Психологические;Современное кино (2000–2020);6.636;488184;Faces in the Crowd;5.7;3.2;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Оцепеневшие от страха;Они;Неоновый демон;Открытое море;Маребито;Оно приходит ночью"
Муха;Ужасы;Фантастика;Психологические;Классика (до 2000 года);7.6;;;;;;;;;;;;;;"Нечто;Части тела;Муха;Муха;Муха;Муха;Муха;Доктор Джекилл и мистер Хайд;Лестница Иакова;Голова-ластик;Видеодром;В пасти безумия;Стэпфордские жены;Муха 2;Артефакт;Излечить страх;Тихое место;База «Клейтон»;Тихое место 2;Треугольник"
Собака Павлова;Ужасы;Триллер;Психологические;Новинки (2020–2025);6.763;411710;;6.5;0;;;;;;;;;;"Медсестра;Слушатель;Ночной гость;Человек у окна;Игры мотыльков;Ночное происшествие;Мания Жизели;Вальдо;Клаустрофобы 2: Лига выживших;Страшно красив;Чертово колесо;Квартирантка;Бабушка;Клаустрофобы: Квест в Москве;Ночь;Кто там;Не выходи из дома;Топь;Не дыши 2;Клаустрофобия"
Лунатики;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.832;4934925;;0;0;;;;;;;;;;"Кошмар на улице Вязов;Франкенштейн;Ночь живых мертвецов;Невеста Франкенштейна;Живая мертвечина;Дрожь земли;Дети дождя;Последний человек на Земле;Кристина;Факультет;Дитя тьмы;Потустороннее;Убийственная мультипликация;Курортный туман;Кошмар на улице Вязов 7;Дрожь земли 2: Повторный удар;Клоуны-убийцы из космоса;Париж. Город мертвых;Иногда они возвращаются;Деревня проклятых"
Обитель проклятых;Ужасы;Триллер;Оккультные;Современное кино (2000–2020);7.276;572035;Stonehearst Asylum;6.8;5.4;;;;;;;;;;"Репортаж из преисподней;Собственность дьявола;Обряд;Последнее изгнание дьявола;Одержимость Майкла Кинга;Рука дьявола;Повелители Салема;Последнее изгнание дьявола: Второе пришествие;Изгоняющий дьявола;Два, три, демон, приди!;Знамение;Заклятие 3: По воле дьявола;Первая ведьма;Секта;Омен;Пиковая дама: Черный обряд;Последний обряд;Пришествие дьявола;11-11-11;Апартаменты 1303"
Коралина в стране кошмаров;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);7.775;49166;Coraline;7.8;7.8;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Королева проклятых;Суходол;Гоголь. Вий"
Вкус ночи;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);6.269;542576;Wir sind die Nacht;6.2;5.7;;;;;;;;;;"Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Кука;Песочный человек;Призрак виллы Натхов;Преисподняя;День полнолуния;Ледяная внучка;Домовой;Страшные сказки;Воображариум;Земля вампиров;Отдай свою душу;Жатва;Плюшевый монстр;Посылка;Шкатулка проклятия;Сказка про темноту"
Девушка с косой;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);6.264;1047305;;5.4;0;;;;;;;;;;"Последний киносеанс;Запределье;Пакет;Опустевший город;Невинные;Незваный друг;Обитель теней;Крикуны;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Монстры Юга"
Пыль;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.992;161143;;7.1;0;;;;;;;;;;"Потерянный рейс;Одержимость;Наваждение;Проклятый путь;Одержимая;Куколка;Власть;Незваные гости;Тропы;Осатаневшая;Наш дом;Не упускай из виду;Осторожно! Двери закрываются;Пугало;Взаперти;Звонок мертвецу;Последняя Ночь;Демон внутри;Тебе конец!;Страшная воля богов"
Некромант;Ужасы;Фэнтези;Оккультные;Новинки (2020–2025);5.769;1061064;Nekrotronic;5.6;5.3;;;;;;;;;;"Уиджа. Проклятое зеркало;Колдовское озеро;Зловещие мертвецы: Черная книга;Подземелье ведьм;Омен: Перерождение;Ключ от преисподней;Приворот. Черное венчание;Сага: Тень Кабала;Колдовство. Новый ритуал;Изгоняющий дьявола: Абаддон;З/Л/О 2;Реверс 666;Проклятие монахини Роуз;Пиковая дама;Восставший из ада;Колдовство;Суспирия;Омен 2: Дэмиен;Голем;Уиджи. Проклятие доски дьявола"
Пропавшие среди живых;Ужасы;Фантастика;Кровавые слэшеры;Новинки (2020–2025);6.932;43308;;5.7;0;;;;;;;;;;"Вход в пустоту;Монстро;Мертвеход;Слизняк;Под водой;Постарайся остаться живым;Зараженная;2016: Конец ночи;З/Л/О 3. Новый вирус;Тварь;Атака пауков;Обитель зла: Раккун Сити;М3ГАН;Инфекция;Титан;Инфекция: Фаза 2;Глубокое синее море 3;Синяя бездна 2;28 дней спустя;Возвращение живых мертвецов"
Клоуны-убийцы из космоса;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.152;33468;Killer Klowns from Outer Space;6.2;6.4;;;;;;;;;;"Кошмар на улице Вязов;Франкенштейн;Ночь живых мертвецов;Невеста Франкенштейна;Живая мертвечина;Дрожь земли;Дети дождя;Последний человек на Земле;Кристина;Факультет;Дитя тьмы;Лунатики;Потустороннее;Убийственная мультипликация;Курортный туман;Кошмар на улице Вязов 7;Дрожь земли 2: Повторный удар;Париж. Город мертвых;Иногда они возвращаются;Деревня проклятых"
Пираньи 3DD;Ужасы;Комедия;Кровавые слэшеры;Современное кино (2000–2020);3.333;565993;Piranha 3DD;3.8;3.4;;;;;;;;;;"2001 маньяк;Топор;Последние девушки;Операция «Мертвый снег»;Паршивая овца;Кутис;Операция «Мертвый снег» 2;С днем смерти;Бобры-зомби;Кокаин;Убойные каникулы;Люди под лестницей;В чужой шкуре;Няня: Королева проклятых;Злая шутка;WTF! Какого черта?;Ужасвин;Тень вампира;Привязанные к дому;Няня"
Пила 8;Ужасы;Детектив;Кровавые слэшеры;Современное кино (2000–2020);6.109;810679;Jigsaw;5.7;4.8;;;;;;;;;;"Квест;Счастливого дня смерти;Крик 4;Крик 3;Крик;Спираль;Кукольник;Пила: Спираль;Крик 2;Телесеть;Заклятие;Звонок;Тайный Санта;Игра в правду;Шесть демонов Эмили Роуз;Ключ от всех дверей;Синистер;Незваные;Дьявол;Мертвая тишина"
Багровый пик;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);6.684;721153;Crimson Peak;6.5;6.6;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Королева проклятых;Суходол;Гоголь. Вий"
Паранормальное явление: Ночь в Токио;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);5.582;569977;Paran?maru akutibiti: Dai-2-sh? - Tokyo Night;5.1;0;;;;;;;;;;"Потерянный рейс;Одержимость;Наваждение;Проклятый путь;Одержимая;Куколка;Власть;Незваные гости;Тропы;Осатаневшая;Пыль;Наш дом;Не упускай из виду;Осторожно! Двери закрываются;Пугало;Взаперти;Звонок мертвецу;Последняя Ночь;Демон внутри;Тебе конец!"
Остров фантазий;Ужасы;Фантастика;Сверхъестественные;Новинки (2020–2025);5.767;462193;Fantasy Island;4.9;3.4;;;;;;;;;;"Последний киносеанс;Запределье;Пакет;Опустевший город;Невинные;Незваный друг;Обитель теней;Крикуны;Живое;Мешок без дна;Всевидящее око;Дом на обочине;Не твое тело;Глубже!;Клык;Кукла;Дыши во мгле;Скрежет;Репродукция;Девушка с косой"
Галлоуз Хилл;Ужасы;Триллер;Сверхъестественные;Современное кино (2000–2020);4.941;707064;Gallows Hill;5.2;3.5;;;;;;;;;;"11-11-11;Апартаменты 1303;100 футов;Дело №39;Репортаж;Реинкарнация;Зеркала;Ведьма из Блэр: Курсовая с того света;Лес самоубийц;Джиперс Криперс;Страшная девочка Хлоя Морец;Один пропущенный звонок;Паранормальное явление;Женщина в черном;Проклятие Аннабель: Зарождение зла;Идем со мной;Паранормальное;Пять минут страха;Призраки в Коннектикуте;Руины"
Телесеть;Ужасы;Детектив;Сверхъестественные;Современное кино (2000–2020);7.69;520;Network;8.1;8.6;;;;;;;;;;"Заклятие;Звонок;Тайный Санта;Игра в правду;Дьявол;Мертвая тишина;Истории призраков;Глаз;Мешок с костями;Белфегор — призрак Лувра;Пиковая дама. Зазеркалье;Средь бела дня;Кассадага;Мара. Пожиратель снов;Призраки Элоиз;Абатуар. Лабиринт страха;Бладрейн;Заклятье. Дом 32;Песочник;Сонная Лощина"
Отмель;Ужасы;Приключения;Психологические;Современное кино (2000–2020);6.339;928626;The Shallows;6.3;6.5;;;;;;;;;;"Трясина;Костяной томагавк;Спуск;Легенда о Костоломе;Пирамммида;Опасное погружение;Анаконда 2: Охота за проклятой орхидеей;Пирамида;Спуск 2;1408;Другие;Излечить страх;Пила: Игра на выживание;Прочь;Маяк;Тихое место;Замороженный;Полустанок;Таинственный лес;мама!"
Сдается дом со всеми неудобствами;Ужасы;Комедия;Сверхъестественные;Новинки (2020–2025);5.875;904657;;0;0;;;;;;;;;;"Тельма;Семь пар нечистых;Бывшая с того света;Оборотни внутри;Особняк с привидениями;Если твоя девушка — зомби;Эбигейл;Зловещие мертвецы 2;Бал вампиров;Гремлины;Тень вампира;Привязанные к дому;Ночь страха;Моя девушка — монстр;Невеста Чаки;Тело Дженнифер;Швы;Самый страшный фильм 3D;Кокаин;Убойные каникулы"
Ребенок Розмари;Ужасы;Триллер;Психологические;Классика (до 2000 года);7.654;8425;Rosemary's Baby;8;8.9;;;;;;;;;;"Сияние;Челюсти;Отвращение;Птицы;Карнавал душ;Отчим;Соблазнитель;Куджо;Подглядывающий;Близнецы-убийцы;1408;Медсестра;Другие;Пила: Игра на выживание;Прочь;Слушатель;Ночной гость;Замороженный;Человек у окна;Не дыши"
Осторожнее с желаниями;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);5.863;507586;Careful What You Wish For;5.6;4.3;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Проклятие;Искатели могил;Королева проклятых;Суходол"
Убийственная мультипликация;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.631;764046;Deo weptun: yegosarin;6.2;0;;;;;;;;;;"Кошмар на улице Вязов;Франкенштейн;Ночь живых мертвецов;Невеста Франкенштейна;Живая мертвечина;Дрожь земли;Дети дождя;Последний человек на Земле;Кристина;Факультет;Дитя тьмы;Лунатики;Потустороннее;Курортный туман;Кошмар на улице Вязов 7;Дрожь земли 2: Повторный удар;Клоуны-убийцы из космоса;Париж. Город мертвых;Иногда они возвращаются;Деревня проклятых"
Крик 3;Ужасы;Детектив;Кровавые слэшеры;Современное кино (2000–2020);6.38;2259;Scream 3;5.7;5.4;;;;;;;;;;"Квест;Счастливого дня смерти;Пила 8;Крик 4;Крик;Спираль;Кукольник;Пила: Спираль;Крик 2;Телесеть;Заклятие;Звонок;Тайный Санта;Игра в правду;Шесть демонов Эмили Роуз;Ключ от всех дверей;Синистер;Незваные;Дьявол;Мертвая тишина"
Пустой человек;Ужасы;Детектив;Сверхъестественные;Новинки (2020–2025);6.007;992507;The Empty Man;6.2;5.8;;;;;;;;;;"Заклятье. Дом 32;Песочник;Именины;Беспокойная Анна;Недетский дом;Дом на другой стороне;Избави нас от лукавого;Тайна темной комнаты;Пионеры-герои;Проклятый дом;Узник старой усадьбы;Тайна перевала Дятлова;Заклятье. Другая сторона;Темное наследие;Телесеть;Сонная Лощина;Заклятие;Звонок;Тайный Санта;Королевство"
Doom: Аннигиляция;Ужасы;Фантастика;Сверхъестественные;Современное кино (2000–2020);4.25;1141782;Doom: Annihilation;3.8;5;;;;;;;;;;"Аполлон 18;Ходячие мертвецы;Исполнение желаний;Поезд в Пусан;Мгла;Оно;Доктор Сон;Жажда;Пункт назначения;Туман;Воскрешая мертвецов;Скрытое;Впусти меня. Сага;Хижина в лесу;Мама;Сотовый;Астрал;Человек-мотылек;Дом в конце времен;Корабль-призрак"
Дурной глаз;Ужасы;Триллер;Сверхъестественные;Новинки (2020–2025);6.348;4396122;Nocebo;5.8;6.4;;;;;;;;;;"Потерянный рейс;Одержимость;Наваждение;Проклятый путь;Одержимая;Куколка;Власть;Незваные гости;Тропы;Осатаневшая;Пыль;Наш дом;Не упускай из виду;Осторожно! Двери закрываются;Пугало;Взаперти;Звонок мертвецу;Последняя Ночь;Демон внутри;Тебе конец!"
Оцепеневшие от страха;Ужасы;Триллер;Психологические;Современное кино (2000–2020);6.084;1068448;Aterrados;6.5;7.2;;;;;;;;;;"1408;Другие;Пила: Игра на выживание;Прочь;Замороженный;Не дыши;Солнцестояние;Мученицы;Страна призраков;Клаустрофобы;Игра Джеральда;Игра в прятки;Окулус;Визит;Лица в толпе;Они;Неоновый демон;Открытое море;Маребито;Оно приходит ночью"
Карнавал душ;Ужасы;Триллер;Психологические;Классика (до 2000 года);6.945;226228;Carnival of Souls;7;7.2;;;;;;;;;;"Сияние;Ребенок Розмари;Челюсти;Отвращение;Птицы;Отчим;Соблазнитель;Куджо;Подглядывающий;Близнецы-убийцы;1408;Медсестра;Другие;Пила: Игра на выживание;Прочь;Слушатель;Ночной гость;Замороженный;Человек у окна;Не дыши"
Проклятие;Ужасы;Фэнтези;Сверхъестественные;Современное кино (2000–2020);6.576;71065;The Grudge;5.9;5.1;;;;;;;;;;"Дракула 2000;Тринадцать привидений;Коралина в стране кошмаров;Коралина в Стране Кошмаров;Охотник на вампиров Ди: Жажда крови;Мальчик-оборотень;Хребет дьявола;Ведьма;Сайлент Хилл;Багровый пик;Оно 2;Рога;Византия;Затащи меня в Ад;Ужастики;Страшные истории для рассказа в темноте;Искатели могил;Королева проклятых;Суходол;Гоголь. Вий"
Поворот не туда 5;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);4.113;679271;Wrong Turn 5;4.1;4;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007"
Дом призраков;Ужасы;Фэнтези;Сверхъестественные;Новинки (2020–2025);5.118;891017;Ghost House;4.7;5.1;;;;;;;;;;"Оборотень;Пустой дом;Пожиратель душ;Злой дух Ямбуя;Кука;Песочный человек;Призрак виллы Натхов;Преисподняя;День полнолуния;Ледяная внучка;Домовой;Страшные сказки;Воображариум;Земля вампиров;Отдай свою душу;Вкус ночи;Жатва;Плюшевый монстр;Посылка;Шкатулка проклятия"
Кукольник;Ужасы;Детектив;Кровавые слэшеры;Новинки (2020–2025);5.99;4528911;;0;0;;;;;;;;;;"Спираль;Пила: Спираль;Квест;Крик;Счастливого дня смерти;Пила 8;Крик 4;Крик 2;Крик 3;Заклятье. Дом 32;Песочник;Седьмой спутник;Именины;Беспокойная Анна;Недетский дом;Дом на другой стороне;Избави нас от лукавого;Тайна темной комнаты;Пустой человек;Статус: Обновлен"
Невидимка;Ужасы;Фантастика;Психологические;Новинки (2020–2025);6.883;5080;Hollow Man;5.9;4.3;;;;;;;;;;"Артефакт;База «Клейтон»;Тихое место 2;Вне/себя;Человек-невидимка;Капля;Невидимый;Пришельцы в доме;Чрево;Синоптик;Страшная красавица;Убежище;Синдром Петрушки;Девушка моих кошмаров;Тебе стоило уйти;Секретный эксперимент;Тень звезды;Нечто;Излечить страх;Части тела"
Поворот не туда 4;Ужасы;Триллер;Кровавые слэшеры;Современное кино (2000–2020);4.382;586138;Wrong Turn 4: Bloody Beginnings;4.5;5.3;;;;;;;;;;"Хэллоуин: 20 лет спустя;Дом 1000 трупов;Белый плен;Пила: игра на выживание;Пила 2;Райское озеро;Пила 3;У холмов есть глаза;Музей восковых фигур;Коллекционер;Пила 6;Поворот не туда;Пила 4;День слепого Валентина;Пила 5;Коллекционер 2;Что бы вы сделали...;Незнакомцы;Дом восковых фигур;Хэллоуин 2007"
Последний человек на Земле;Ужасы;Фантастика;Сверхъестественные;Классика (до 2000 года);6.826;804728;The Last Man on Earth;7.4;0;;;;;;;;;;"Кошмар на улице Вязов;Франкенштейн;Ночь живых мертвецов;Невеста Франкенштейна;Живая мертвечина;Дрожь земли;Дети дождя;Кристина;Факультет;Дитя тьмы;Лунатики;Потустороннее;Убийственная мультипликация;Курортный туман;Кошмар на улице Вязов 7;Дрожь земли 2: Повторный удар;Клоуны-убийцы из космоса;Париж. Город мертвых;Иногда они возвращаются;Деревня проклятых"
