
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Петрович,Комедия,Фантастика,Абсурд/Сюр,Новинки (2020–2025),5.723,586314,,0,0
Уилсон,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),5.824,575507,Wilson,5.8,5.4
Отель «Мэриголд». Заселение продолжается,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.869,723912,The Second Best Exotic Marigold Hotel,6.5,6.1
Ханна и ее сестры,Комедия,Мелодрама,Семейная,Классика (до 2000 года),0,660660,Russian Institute: Anna et ses soeurs,4.5,0
Дуэнья,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.718,85092,,6.8,0
Мой лучший друг,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.368,256221,Mon meilleur ami,6.6,0
Сведи меня с ума,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.844,13948,Drive Me Crazy,5.8,4.8
Ночь перед Рождеством,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),8.037,260101,,7.2,0
Женитьба,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.98,45299,,7.2,0
Жизнь как чудо,Комедия,Мелодрама,Чёрная комедия,Современное кино (2000–2020),7.897,48555,Život je čudo,7.5,0
Секса много не бывает,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.831,596468,Un heureux événement,6.5,5.7
Плезантвиль,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),7.808,2987,Pleasantville,7.5,7.7
Превратности судьбы,Комедия,Фантастика,Романтическая,Новинки (2020–2025),6.845,420220,,0,0
Выкрутасы,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),6.311,471158,,5.9,0
Поцелуй в голову,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),5.661,654835,,0,0
Это все она,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.085,3659,She's All That,6,5
Билли Мэдисон,Комедия,Семейный,Абсурд/Сюр,Классика (до 2000 года),6.789,4190,Billy Madison,6.4,4.9
Бандитки,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),6.738,81102,Bandidas,5.7,5.4
Гол 2 : Жизнь как мечта,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.971,178546,Goal II: Living the Dream,5.8,4.8
Ограбление по-казахски,Комедия,Криминал,Абсурд/Сюр,Новинки (2020–2025),6.921,803718,Heist He Wrote,6.3,0
Чокнутый профессор 2: Семья Клампов,Комедия,Фантастика,Абсурд/Сюр,Современное кино (2000–2020),5.681,4470,Nutty Professor II: The Klumps,4.5,4.4
Биллу,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.882,412910,Billu,6.4,0
Лего Фильм: Бэтмен,Комедия,Семейный,Пародия/Мемы,Современное кино (2000–2020),7.133,843480,The Lego Batman Movie,7.3,7.5
Так себе каникулы,Комедия,Семейный,Семейная,Новинки (2020–2025),6.319,281006,Old Dogs,5.3,2.6
Свидание с молодостью,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.236,44056,,6,0
Женщины против мужчин,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),3.769,841956,,2.6,0
Свадьба,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.175,41101,,7,0
Очень страшное кино,Комедия,Ужасы,Пародия/Мемы,Современное кино (2000–2020),6.984,5932,Scary Movie,6.3,5.5
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Чудак из пятого «Б»,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.346,45525,,7.4,0
Одноклассницы,Комедия,Мелодрама,Семейная,Современное кино (2000–2020),2.939,927771,,2.9,0
Любовный напиток №9,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),6.923,6137,Love Potion No. 9,5.7,3.8
Без вины виноватые,Комедия,Мелодрама,Абсурд/Сюр,Классика (до 2000 года),6.009,426966,,6.1,0
Люди в черном 2,Комедия,Фантастика,Абсурд/Сюр,Современное кино (2000–2020),0,264184,Daai cheung foo 2,5.4,0
Джильи,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),5.256,4866,Gigli,2.7,3.1
Мэри и Макс,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),8.0
Плакать нельзя,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),7.15,5221215,,0,0
Сука-любовь,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.912,488,Amores perros,8,7.8
Отдам жену в хорошие руки,Комедия,Мелодрама,Чёрная комедия,Современное кино (2000–2020),5.375,677924,,0,0
Не время для орехов,Комедия,Семейный,Абсурд/Сюр,Современное кино (2000–2020),7.863,272690,No Time for Nuts,7.5,0
Лига мечты,Комедия,Семейный,Семейная,Новинки (2020–2025),6.104,754426,United Passions,2.1,1.8
Прощальные гастроли,Комедия,Драма,Абсурд/Сюр,Новинки (2020–2025),7.21,432596,,6.4,0
Ты заплатишь за все,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),5.448,803141,,0,0
Безумная свадьба,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.3,748663,Qu'est-ce qu'on a fait au bon Dieu?,7,0
Это развод!,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.114,447181,Serious Moonlight,5.3,4
Нежданно-негаданно,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.006,46432,,6.4,0
С собой не унесешь,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),7.759,7677,You Can't Take It with You,7.8,7.4
Сумасшедшая помощь,Комедия,Детектив,Чёрная комедия,Современное кино (2000–2020),6.699,421360,,6.6,0
Газгольдер: Фильм,Комедия,Мелодрама,Пародия/Мемы,Современное кино (2000–2020),3.832,809032,,2.6,0
День Святого Валентина,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.723,313338,Valentine's Day,5.8,4
Дорога в чат,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),3.133,811291,,0,0
Дедушка моей мечты,Комедия,Фэнтези,Семейная,Новинки (2020–2025),5.713,840248,,0,0
Рок-н-рольщики,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),7.783,881374,Sing Street,7.9,8
Сироп,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.234,586585,Syrup,5.5,4
По улицам комод водили...,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),7.031,43018,,6,0
Простая просьба,Комедия,Детектив,Чёрная комедия,Современное кино (2000–2020),6.992,1068627,A Simple Favor,6.7,6.9
Уж кто бы говорил 3,Комедия,Семейный,Семейная,Классика (до 2000 года),6.655,7171,Look Who's Talking Now,4.4,3
Копы в юбках,Комедия,Криминал,Абсурд/Сюр,Современное кино (2000–2020),6.725,682716,The Heat,6.6,6.2
Зачетный препод 2,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.766,840154,Fack ju Göhte 2,5.9,0
Маппеты 2,Комедия,Семейный,Семейная,Современное кино (2000–2020),5.655,672960,Muppets Most Wanted,6.4,6.7
Застрял в тебе,Комедия,Семейный,Абсурд/Сюр,Современное кино (2000–2020),6.145,6827,Stuck on You,5.8,6
Ослепленный желаниями,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.232,12330,Bedazzled,6.1,5.5
Свадьбы не будет,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),5.86,844157,,0,0
Жизнь задом наперед,Комедия,Фантастика,Абсурд/Сюр,Новинки (2020–2025),7.757,302080,Stuart: A Life Backwards,7.6,0
Залечь на дно в Брюгге,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),7.787,276295,In Bruges,7.9,7.4
Похождения призрака,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),7.034,591049,Promoción fantasma,6.3,0
Не было бы счастья...,Комедия,Семейный,Семейная,Классика (до 2000 года),5.772,673851,,0,0
В шоу только девушки,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.671,6887,Connie and Carla,6.3,5.1
Ржевский против Наполеона,Комедия,Исторический,Пародия/Мемы,Современное кино (2000–2020),2.994,417854,,2.8,0
Дама с попугаем,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.393,44093,,6.7,0
В четверг и больше никогда,Комедия,Фантастика,Романтическая,Новинки (2020–2025),7.503,45584,,7.1,0
Четыре таксиста и собака 2,Комедия,Семейный,Семейная,Новинки (2020–2025),5.894,252034,,5.3,0
Невероятные приключения Билла и Теда,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),6.588,3809,Bill & Ted's Excellent Adventure,6.9,6.9
Без вины виноватый,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.237,21275,Wrongfully Accused,6.1,4.1
Третий лишний,Комедия,Фантастика,Чёрная комедия,Современное кино (2000–2020),6.722,507817,Ted,6.9,6.4
Барышня-крестьянка,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.152,41475,,6.7,0
Драма на охоте,Комедия,Приключения,Семейная,Современное кино (2000–2020),6.339,571302,,0,0
Солнечные каникулы,Комедия,Семейный,Семейная,Новинки (2020–2025),6.264,77368,Holiday in the Sun,5,0
Такси 4,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),6.774,258478,Taxi 4,5.6,0
Мой любимый призрак,Комедия,Фэнтези,Романтическая,Новинки (2020–2025),7.087,1008306,,0,0
Класс убийц,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),7.452,880618,Ansatsu kyoshitsu,7.9,0
Свадьба Кречинского,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),6.861,412413,,6,0
Хоть раз в жизни,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.399,596208,Begin again,7.4,6.9
Большой,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),7.279,841472,,6.8,0
Ивановы,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.42,940716,,0,0
Юморист,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),6.61,1006742,,6.5,0
Предложение,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.668,321842,The Proposal,6.8,5.3
Безумные преподы,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.029,693979,Les profs,5.2,0
Белые цыпочки,Комедия,Детектив,Пародия/Мемы,Современное кино (2000–2020),6.405,51605,White Chicks,5.9,3.9
"О, счастливчик!",Комедия,Фантастика,Чёрная комедия,Классика (до 2000 года),7.819,8334,O Lucky Man!,7.6,7.7
Лифт,Комедия,Боевик (Экшен),Абсурд/Сюр,Новинки (2020–2025),3.463,256502,,3.2,0
К черту на рога,Комедия,Фэнтези,Романтическая,Новинки (2020–2025),6.884,954504,Quo vado?,6.7,6.1
Полицейский с Рублевки. Новогодний беспредел 2,Комедия,Криминал,Абсурд/Сюр,Новинки (2020–2025),5.831,1255106,,5.2,0
Звуки шума,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),7.332,428134,Sound of Noise,7.1,7.2
Мой папа Барышников,Комедия,Семейный,Семейная,Новинки (2020–2025),6.906,573356,,6.8,0
Магазинчик самоубийств,Комедия,Фантастика,Чёрная комедия,Современное кино (2000–2020),6.263,548608,Le magasin des suicides,6.2,6.5
Дело было в Пенькове,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.295,44123,,7.5,0
Любовь вразнос,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.065,844991,Papa ou maman,6,0
Мой парень — псих!,Комедия,Мелодрама,Чёрная комедия,Современное кино (2000–2020),7.207,462938,Silver Linings Playbook,7.7,8.2
Монах и бес,Комедия,Фэнтези,Абсурд/Сюр,Современное кино (2000–2020),7.214,742184,,6.8,0
Семья по-быстрому,Комедия,Боевик (Экшен),Семейная,Новинки (2020–2025),7.468,1108494,Instant Family,7.3,6.6
Дедушка,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.705,984274,,6.6,0
Призрачный мир,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),7.116,557,Ghost World,7.3,7.8
Реальные парни,Комедия,Криминал,Абсурд/Сюр,Новинки (2020–2025),6.833,467729,Stand Up Guys,6.4,5.1
Эта сумасшедшая молодежь,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.14,684050,Yeh Jawaani Hai Deewani,7.3,6.1
Любовь живет три года,Комедия,Мелодрама,Чёрная комедия,Современное кино (2000–2020),6.375,558523,L'amour dure trois ans,6.1,0
Алоха,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.088,430568,Aloha,5.4,4.3
Совершенно серьезно,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),7.732,43931,,7.1,0
Миллион в брачной корзине,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.537,46635,,6.5,0
Домохозяйка,Комедия,Семейный,Семейная,Новинки (2020–2025),7.147,9206,Housesitter,6.2,5
День дурака,Комедия,Мелодрама,Абсурд/Сюр,Современное кино (2000–2020),4.331,810248,,4.6,0
Смешанные,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.803,760565,Blended,6.5,4.1
Очень плохая училка,Комедия,Мелодрама,Чёрная комедия,Современное кино (2000–2020),6.311,465673,Bad Teacher,5.7,5.4
Большой год,Комедия,Приключения,Семейная,Современное кино (2000–2020),6.608,463693,The Big Year,6.2,5
Печки-лавочки,Комедия,Семейный,Семейная,Классика (до 2000 года),8.081,42910,,7.5,0
Как по маслу,Комедия,Криминал,Чёрная комедия,Новинки (2020–2025),6.084,455224,Butter,6.2,4.6
Геркулес в Нью-Йорке,Комедия,Фэнтези,Абсурд/Сюр,Классика (до 2000 года),5.367,6308,Hercules in New York,3.3,2.6
Коля – Перекати поле,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),7.272,261011,,6.8,0
Сказ про Федота-стрельца,Комедия,Фэнтези,Пародия/Мемы,Классика (до 2000 года),4.902,41060,,5.2,0
Двойной КОПец,Комедия,Боевик (Экшен),Абсурд/Сюр,Новинки (2020–2025),6.034,449845,Cop Out,5.5,3.9
Девять ярдов 2,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.891,8047,The Whole Ten Yards,5.5,3.1
Голоса,Комедия,Ужасы,Чёрная комедия,Современное кино (2000–2020),6.334,493390,The Voices,6.3,6.7
Ребро Адама,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.119,42078,,7.3,0
Бабло,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),6.702,542574,,6.4,0
Полетта,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.143,667025,Paulette,6.6,0
День города,Комедия,Боевик (Экшен),Абсурд/Сюр,Новинки (2020–2025),4.904,1402921,,0,0
Тряпичный союз,Комедия,Семейный,Семейная,Новинки (2020–2025),6.325,742198,,6.4,0
Притворись моим мужем,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.759,5428538,,0,0
Бедные родственники,Комедия,Семейный,Семейная,Новинки (2020–2025),7.179,719866,,0,0
Вакантна жизнь шеф-повара,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.349,765099,,0,0
Катись!,Комедия,Мелодрама,Пародия/Мемы,Новинки (2020–2025),6.755,404227,Whip It,6.9,7
Тэмми,Комедия,Приключения,Семейная,Современное кино (2000–2020),5.241,647755,Tammy,4.9,4.4
Человек эпохи Возрождения,Комедия,Военный,Абсурд/Сюр,Классика (до 2000 года),7.267,4836,Renaissance Man,6.2,4.4
Забойный реванш,Комедия,Боевик (Экшен),Абсурд/Сюр,Новинки (2020–2025),6.958,543838,Grudge Match,6.4,4.6
Охотники за привидениями,Комедия,Фэнтези,Пародия/Мемы,Классика (до 2000 года),7.964,2467,Ghostbusters,7.8,8.1
Имя,Комедия,Семейный,Чёрная комедия,Современное кино (2000–2020),7.352,662895,Le prénom,7.3,5.1
Знакомство с родителями,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.542,750,Meet the Parents,7,7
Вратарь Галактики,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),5.041,841471,,4.7,0
8 первых свиданий,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.745,615823,,6,0
Мимино,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.216,46638,,8,0
Пораженный,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),5.827,675877,Afflicted,6.2,6.6
Белоснежка: Месть гномов,Комедия,Фэнтези,Пародия/Мемы,Новинки (2020–2025),6.051,544226,Mirror Mirror,5.6,5.6
Евротур,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),7.6,5090,EuroTrip,6.6,5.4
Нападение помидоров-убийц,Комедия,Фантастика,Абсурд/Сюр,Классика (до 2000 года),5.239,34866,Attack of the Killer Tomatoes!,4.6,4.3
Даун Хаус,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),7.306,41149,,7,0
Смешные люди!,Комедия,Драма,Чёрная комедия,Современное кино (2000–2020),7.174,43879,,6.9,0
Родители строгого режима,Комедия,Семейный,Семейная,Новинки (2020–2025),7.229,4907342,,5.8,0
Остин Пауэрс: Голдмембер,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),5.891,598,Austin Powers in Goldmember,6.2,5.8
Мистическая пицца,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),6.806,1114,Mystic Pizza,6.4,6.8
Искры из глаз,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.759,5609,The Living Daylights,6.7,6.4
Его девушка Пятница,Комедия,Детектив,Романтическая,Классика (до 2000 года),7.397,470,His Girl Friday,7.8,9.1
Холостяк и девчонка,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.673,997,The Bachelor and the Bobby-Soxer,7.2,0
Yesterday,Комедия,Фантастика,Романтическая,Современное кино (2000–2020),6.871,1144300,Yesterday,6.8,6.3
Ронал-варвар,Комедия,Фэнтези,Пародия/Мемы,Современное кино (2000–2020),6.724,549198,Ronal Barbaren,6.5,0
Отпуск летом,Комедия,Семейный,Семейная,Новинки (2020–2025),6.267,885617,,6.2,0
Годен к нестроевой,Комедия,Военный,Абсурд/Сюр,Новинки (2020–2025),7.615,44527,,6.1,0
На плечо!,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),7.809,2130,Shoulder Arms,7.3,5
Суперплохие,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),3.756,893627,,4.3,0
Реальные пацаны против зомби,Комедия,Ужасы,Абсурд/Сюр,Новинки (2020–2025),4.928,1346360,,4.5,0
Без истерики!,Комедия,Семейный,Семейная,Новинки (2020–2025),6.931,566767,Hysteria,6.7,0
Однажды... в Голливуде,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),7.69,1047883,Once Upon a Time in...  Hollywood,7.6,7.9
Этот неловкий момент,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.321,663695,Un moment d'égarement,6.2,0
Летом я предпочитаю свадьбу,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.26,471489,,0,0
Укрощение строптивого,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),8.412,63912,Il bisbetico domato,7.6,0
Отрыв,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),5.472,1009491,,4.6,0
Мама не горюй,Комедия,Боевик (Экшен),Абсурд/Сюр,Классика (до 2000 года),6.058,84464,,5.5,0
12 стульев,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),8.297,46789,,8.1,0
Плохая соседка,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),5.501,885710,,5.9,0
Гитлер капут!,Комедия,Военный,Пародия/Мемы,Современное кино (2000–2020),2.554,396473,,3.1,0
Дублеры,Комедия,Боевик (Экшен),Пародия/Мемы,Новинки (2020–2025),7.55,800,The Replacements,6.6,5
Ванечка,Комедия,Семейный,Семейная,Новинки (2020–2025),6.976,258762,,5.6,0
Сильная слабая женщина,Комедия,Фэнтези,Романтическая,Современное кино (2000–2020),6.851,1178002,,0,0
Лев Гурыч Синичкин,Комедия,Семейный,Семейная,Классика (до 2000 года),7.1,81429,,6.9,0
Возвращение героя,Комедия,Мелодрама,Чёрная комедия,Современное кино (2000–2020),6.646,489439,The Last Stand,6.3,5.7
Лысый нянька: Спецзадание,Комедия,Семейный,Семейная,Современное кино (2000–2020),6.671,77450,The Pacifier,5.6,3.8
Три дня в Москве,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.944,421342,,6.1,0
В гостях у Элис,Комедия,Фэнтези,Семейная,Новинки (2020–2025),6.692,987151,Home Again,5.8,4.8
Оптом дешевле,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.951,3843,Cheaper by the Dozen,5.9,4.6
Армия «Трясогузки» снова в бою,Комедия,Военный,Абсурд/Сюр,Новинки (2020–2025),6.572,43535,,6.1,0
Реальная сказка,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),5.187,471573,,4.5,0
Семь невест ефрейтора Збруева,Комедия,Военный,Абсурд/Сюр,Классика (до 2000 года),7.25,43663,,6.7,0
Аэроплан,Комедия,Приключения,Пародия/Мемы,Классика (до 2000 года),7.427,3231,Airplane!,7.7,8.5
Страсти Дон Жуана,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.164,666731,Don Jon,6.5,6.8
Плохие парни 2,Комедия,Криминал,Семейная,Новинки (2020–2025),7.649,2928,Bad Boys II,6.6,4.3
Отель «Мэриголд»: Лучший из экзотических,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.424,568000,The Best Exotic Marigold Hotel,7.2,6.6
Красавец-мужчина,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.219,80772,,6.4,0
Бойфренд из будущего,Комедия,Фантастика,Романтическая,Новинки (2020–2025),7.909,662596,About Time,7.8,6.4
Виола в бутсах,Комедия,Семейный,Семейная,Новинки (2020–2025),8.265,579606,Fatmagül'ün Suçu Ne?,6,0
Дабл трабл,Комедия,Приключения,Романтическая,Классика (до 2000 года),4.265,838962,,3.5,0
Погнали!,Комедия,Фантастика,Абсурд/Сюр,Новинки (2020–2025),7.564,1194861,,0,0
Va-банк,Комедия,Криминал,Чёрная комедия,Классика (до 2000 года),6.115,677880,Runner Runner,5.6,4.1
Братья из Гримсби,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),6.402,817481,Grimsby,6.2,4.7
Под кайфом и в смятении,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.965,6826,Dazed and Confused,7.6,8
Близкие друзья,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),8.458,262973,Queer as Folk,8.5,0
Супер,Комедия,Фантастика,Чёрная комедия,Современное кино (2000–2020),6.6,477977,Super,6.7,5.7
Реальные упыри,Комедия,Ужасы,Пародия/Мемы,Современное кино (2000–2020),7.454,818981,What We Do in the Shadows,7.6,7.9
Баламут,Комедия,Семейный,Абсурд/Сюр,Классика (до 2000 года),7.692,46014,,6.8,0
Калифорнийский дорожный патруль,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),6.033,262987,CHIPS,6,3.8
Все могу,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),6.361,568258,Absolutely Anything,6,3.9
Удар! Еще удар!,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),7.202,42495,,6.1,0
Кинопроба,Комедия,Семейный,Пародия/Мемы,Новинки (2020–2025),6.348,41833,Odishon,7.1,7.3
Полицейская академия 5: Место назначения - Майами Бич,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),6.307,24683,Police Academy 5: Assignment: Miami Beach,4.6,2.6
Частное пионерское,Комедия,Мелодрама,Пародия/Мемы,Современное кино (2000–2020),7.404,714928,,6.5,0
Чистое искусство,Комедия,Детектив,Чёрная комедия,Современное кино (2000–2020),5.897,803397,,5.6,0
Как меня зовут,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.106,799128,,6.2,0
Однажды двадцать лет спустя,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),8.097,25082,,7.2,0
Смотри как я,Комедия,Драма,Семейная,Современное кино (2000–2020),6.576,1219167,,0,0
Все путем,Комедия,Приключения,Абсурд/Сюр,Новинки (2020–2025),7.695,409236,Everybody's Fine,7.1,5.3
Бомжиха 2,Комедия,Драма,Чёрная комедия,Новинки (2020–2025),4.581,501962,,0,0
Экзамен для двоих,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),5.99,577648,Admission,5.7,5.5
Беглецы,Комедия,Криминал,Абсурд/Сюр,Классика (до 2000 года),7.984,20897,Les fugitifs,7,0
Не шутите с Zоханом!,Комедия,Боевик (Экшен),Абсурд/Сюр,Современное кино (2000–2020),6.612,280826,You Don't Mess with the Zohan,5.6,4.9
Хватай и беги,Комедия,Криминал,Чёрная комедия,Современное кино (2000–2020),5.697,645029,Hit and Run,6.1,5.3
Шопоголик,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.671,395679,Confessions of a Shopaholic,5.9,4.4
Дочь моего босса,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.164,8014,My Boss's Daughter,4.7,2.6
Красавчик,Комедия,Фэнтези,Чёрная комедия,Новинки (2020–2025),7.536,279627,Keinohrhasen,6.5,0
Ребенок к ноябрю,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),6.752,61802,,5.8,0
Я свободен,Комедия,Семейный,Семейная,Новинки (2020–2025),5.865,1289032,,6.1,0
Идиократия,Комедия,Фантастика,Абсурд/Сюр,Современное кино (2000–2020),6.603,77720,Idiocracy,6.5,6.3
Дракула: Мертвый и довольный,Комедия,Ужасы,Пародия/Мемы,Классика (до 2000 года),6.691,15101,Dracula: Dead and Loving It,5.9,3.2
Первый парень на деревне,Комедия,Мелодрама,Романтическая,Новинки (2020–2025),5.702,1118112,,0,0
Миллионер поневоле,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.861,4186,Mr. Deeds,5.8,4.2
Мамма MIA! 2,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),7.201,276478,Mamma Mia!,6.5,5.6
Мужчина нарасхват,Комедия,Боевик (Экшен),Романтическая,Новинки (2020–2025),6.274,484599,Playing for Keeps,5.7,0
Бестолковые,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.053,9411,Clueless,6.9,7
Школа рока,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.17,2519,School of Rock,7.2,7.8
Пока ты спал,Комедия,Мелодрама,Романтическая,Классика (до 2000 года),7.55,6133,While You Were Sleeping,6.8,6.5
День учителя,Комедия,Боевик (Экшен),Чёрная комедия,Современное кино (2000–2020),5.165,678983,,5,0
Сказ о розовом зайце,Комедия,Семейный,Семейная,Современное кино (2000–2020),7.362,479698,,6.7,0
Кавказская пленница!,Комедия,Приключения,Абсурд/Сюр,Классика (до 2000 года),1.113,689077,,1.2,0
Вдвоем на льдине,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.594,924354,,0,0
Братья Блум,Комедия,Приключения,Абсурд/Сюр,Современное кино (2000–2020),6.789,263787,The Brothers Bloom,6.7,6.2
А вот и она,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),6.844,713260,And So It Goes,5.9,4.1
Неправильные копы,Комедия,Боевик (Экшен),Пародия/Мемы,Современное кино (2000–2020),6.07,683688,Wrong Cops,6,5.3
Развод по собственному желанию,Комедия,Мелодрама,Романтическая,Современное кино (2000–2020),5.263,803412,,5.3,0
