
Муха,Ужасы,Фантастика,Психологические,Классика (до 2000 года),7.6Кукла,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.6
Хэллфест,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.6
Игра в правду,Ужасы,Детектив,Сверхъестественные,Современное кино (2000–2020),4.9
Последняя Ночь,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.3
Потустороннее,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.7
Тебе конец!,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.1
Пила 2,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.7
Посылка,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),3.9
Сияние,Ужасы,Триллер,Психологические,Классика (до 2000 года),7.9
Приворот. Черное венчание,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),5.3
Последнее изгнание дьявола: Второе пришествие,Ужасы,Триллер,Оккультные,Современное кино (2000–2020),4.9
Глаз,Ужасы,Детектив,Сверхъестественные,Современное кино (2000–2020),6.8
Белый плен,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.3
Потрошители,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),4.8
Шхера-18,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),5.2
Шоссе смерти,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),5.9
Беспокойная Анна,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),4.3
Челюсти,Ужасы,Триллер,Психологические,Классика (до 2000 года),8.0
Крик 4,Ужасы,Детектив,Кровавые слэшеры,Современное кино (2000–2020),6.6
Таинственный лес,Ужасы,Фэнтези,Психологические,Современное кино (2000–2020),6.6
Зверь,Ужасы,Боевик (Экшен),Кровавые слэшеры,Новинки (2020–2025),6.7
Омен: Перерождение,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),6.5
Охотник на людей,Ужасы,Боевик (Экшен),Кровавые слэшеры,Новинки (2020–2025),6.6
Шелуха,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.1
Челюсти 2,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),6.7
Последний киносеанс,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),6.3
Операция «Мертвый снег»,Ужасы,Комедия,Кровавые слэшеры,Современное кино (2000–2020),6.7
Невеста Чаки,Ужасы,Комедия,Сверхъестественные,Классика (до 2000 года),6.7
Заклятье. Наши дни,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),6.3
Бабушка,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.4
Дичь,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),6.1
Тайный Санта,Ужасы,Детектив,Сверхъестественные,Современное кино (2000–2020),4.3
Злой дух Ямбуя,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.2
Омен,Ужасы,Триллер,Оккультные,Классика (до 2000 года),7.6
М3ГАН,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),6.7
Солнцестояние,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.9
Красная Шапка против зла,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),3.9
Проклятие Чаки,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),5.7
Шесть демонов Эмили Роуз,Ужасы,Детектив,Оккультные,Современное кино (2000–2020),6.8
Кадавр,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.3
Византия,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.6
Патрик,Ужасы,Фантастика,Психологические,Современное кино (2000–2020),6.0
Проклятие монахини,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.0
Потомство Чаки,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.6
Пила 4,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.6
Джейсон Х,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),5.4
Проклятая,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.4
Пила: Спираль,Ужасы,Детектив,Кровавые слэшеры,Новинки (2020–2025),5.3
Проклятие Лауры. Завещание,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.3
Демон внутри,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.3
Зловещие мертвецы,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),6.9
Всевидящее око,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.6
Ключ от преисподней,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),5.1
Ад каннибалов,Ужасы,Приключения,Кровавые слэшеры,Классика (до 2000 года),6.7
Калейдоскоп ужасов,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),6.7
Не упускай из виду,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),6.0
Руины,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.9
Проклятый путь,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.9
Кошмар на улице Вязов,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.9
Вопль,Ужасы,Боевик (Экшен),Сверхъестественные,Современное кино (2000–2020),6.4
Грайндхаус,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.6
Няня: Королева проклятых,Ужасы,Комедия,Кровавые слэшеры,Новинки (2020–2025),5.8
Мутанты,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),5.4
Страшная воля богов,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.9
Анаконда 2: Охота за проклятой орхидеей,Ужасы,Приключения,Кровавые слэшеры,Современное кино (2000–2020),4.8
Соблазнитель,Ужасы,Триллер,Психологические,Классика (до 2000 года),5.6
Вампирши,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),5.8
Обитель зла 4: Жизнь после смерти 3D,Ужасы,Боевик (Экшен),Сверхъестественные,Современное кино (2000–2020),5.2
Гретель и Гензель,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.9
Человеческая многоножка,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.3
Лекарство против страха,Ужасы,Фантастика,Психологические,Современное кино (2000–2020),4.6
Ряд 19,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.6
Апартаменты 1303,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),3.4
Статус: Обновлен,Ужасы,Детектив,Психологические,Новинки (2020–2025),5.9
Звонки,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.7
Женщина в черном,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.8
Если твоя девушка — зомби,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),6.2
Продавец игрушек,Ужасы,Криминал,Психологические,Новинки (2020–2025),5.4
Коллекционер 2,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.9
Закрытые пространства,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),5.4
Хэллоуин: 20 лет спустя,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),4.8
Паранормальное явление 4,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),4.3
Обратный отсчет,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.4
Дрожь земли 5: Кровное родство,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.6
Хэллоуин 2,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),5.9
История двух сестер,Ужасы,Драма,Психологические,Современное кино (2000–2020),7.3
Адский бункер: Черное Солнце,Ужасы,Военный,Оккультные,Новинки (2020–2025),3.9
Невидимый,Ужасы,Фантастика,Психологические,Новинки (2020–2025),6.8
Бывшая с того света,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),5.9
Лепрекон,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),5.4
Отвращение,Ужасы,Триллер,Психологические,Классика (до 2000 года),7.4
Бивень,Ужасы,Комедия,Психологические,Современное кино (2000–2020),5.3
Волчья яма,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),6.1
Неоновый демон,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.8
Изгоняющий дьявола: Абаддон,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),3.6
Дети дождя,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.3
Заклятье. Дом 32,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),6.3
Судная ночь,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.5
Узник старой усадьбы,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),5.7
Пункт назначения: Аквапарк,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.2
Сайлент Хилл 2,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),4.3
Проклятие Пиковой дамы,Ужасы,Фэнтези,Оккультные,Современное кино (2000–2020),4.5
Спуск,Ужасы,Приключения,Кровавые слэшеры,Современное кино (2000–2020),7.2
Последнее пришествие дьявола,Ужасы,Детектив,Оккультные,Современное кино (2000–2020),6.3
Мальчик-оборотень,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),5.7
Клаустрофобия,Ужасы,Триллер,Психологические,Новинки (2020–2025),4.7
Посланники,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.9
Обитель зла: Раккун Сити,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),4.6
По прозвищу «Зверь»,Ужасы,Боевик (Экшен),Кровавые слэшеры,Новинки (2020–2025),6.7
Королева проклятых,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.4
Интервью с вампиром,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),7.6
Тело Дженнифер,Ужасы,Комедия,Сверхъестественные,Современное кино (2000–2020),6.4
Излечить страх,Ужасы,Фантастика,Психологические,Современное кино (2000–2020),4.8
Зловещие мертвецы 2,Ужасы,Комедия,Сверхъестественные,Классика (до 2000 года),7.7
Отчим,Ужасы,Триллер,Психологические,Классика (до 2000 года),6.7
Райское озеро,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.9
Не бойся темноты,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.4
Пакет,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),6.4
Полтергейст,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),7.6
Музей восковых фигур,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.3
Мания Жизели,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.6
Прячься!,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.5
Пункт назначения 5,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.7
Замороженный,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.1
Последнее воскресение,Ужасы,Драма,Психологические,Новинки (2020–2025),5.4
Франкенштейн,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),7.8
Темнее ночи,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.7
Третья волна зомби,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),6.1
Призраки в Коннектикуте,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.3
Пятница 13-е,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),6.1
От заката до рассвета 3: Дочь палача,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),5.9
До костей,Ужасы,Мелодрама,Психологические,Новинки (2020–2025),6.7
Пульс,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.7
Ночь,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.4
Темные отражения,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.1
Страна чудес Вилли,Ужасы,Боевик (Экшен),Сверхъестественные,Новинки (2020–2025),6.7
Человек-мотылек,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.6
Ночь страха,Ужасы,Комедия,Сверхъестественные,Классика (до 2000 года),6.9
Ужас Амитивилля: Пробуждение,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),4.6
Маребито,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.9
Что бы вы сделали...,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.9
Синдром Петрушки,Ужасы,Фантастика,Психологические,Новинки (2020–2025),5.4
Не вижу зла,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.4
Темное наследие,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),4.1
Монстры Юга,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.9
Пункт назначения 4,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),5.9
Земля вампиров,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.4
Призраки в Коннектикуте 2: Тени прошлого,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.6
Страх.сом,Ужасы,Фантастика,Психологические,Современное кино (2000–2020),4.5
Жатва,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.2
Голова-ластик,Ужасы,Фантастика,Психологические,Классика (до 2000 года),6.9
Джиперс Криперс,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.5
Топор. 1943,Ужасы,Боевик (Экшен),Кровавые слэшеры,Классика (до 2000 года),5.6
Кольская сверхглубокая,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.3
Ма,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.8
Лес призраков,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.4
Лики смерти,Ужасы,Криминал,Кровавые слэшеры,Классика (до 2000 года),5.8
Другой,Ужасы,Триллер,Психологические,Современное кино (2000–2020),7.7
Репортаж: Апокалипсис,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),7.4
Тайна перевала Дятлова,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),3.6
Заклятие долины змей,Ужасы,Приключения,Сверхъестественные,Новинки (2020–2025),3.4
Поворот не туда 6,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),4.8
Охота на пиранью,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),5.9
Незнакомцы,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.3
Кука,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),4.9
Эбигейл,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),6.7
Дожить до рассвета,Ужасы,Боевик (Экшен),Сверхъестественные,Классика (до 2000 года),7.5
Кошмар на улице Вязов 2: Месть Фредди,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),5.9
Лестница Иакова,Ужасы,Фантастика,Психологические,Классика (до 2000 года),7.7
Саранча,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),3.7
Проклятие Аннабель: Зарождение зла,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.7
Звонок мертвецу,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.9
Пила 5,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.4
Коралина в Стране Кошмаров,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),7.7
Дитя тьмы,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.8
Карантин,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),6.6
Оборотни внутри,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),6.3
Ночной кошмар,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),7.0
Дом на обочине,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.9
Крикуны 2: Охота,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.6
Джинн,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),5.1
Истории призраков,Ужасы,Детектив,Сверхъестественные,Современное кино (2000–2020),6.5
Артур и месть Урдалака,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),6.4
31: Праздник смерти,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),5.5
Пункт назначения,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.7
Не выходи из дома,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.7
Четвёртый вид,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.8
Вурдалаки,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.7
Деревня проклятых,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.2
Заклятье. Другая сторона,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),6.6
Впусти меня. Сага,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.9
Зеркала,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.1
Чрево,Ужасы,Фантастика,Психологические,Новинки (2020–2025),5.3
От заката до рассвета,Ужасы,Боевик (Экшен),Сверхъестественные,Классика (до 2000 года),7.3
Незваные гости,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.7
Белфегор — призрак Лувра,Ужасы,Детектив,Сверхъестественные,Современное кино (2000–2020),5.9
Самый страшный фильм 3D,Ужасы,Комедия,Сверхъестественные,Современное кино (2000–2020),2.7
Пила: игра на выживание,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),7.0
Реаниматор,Ужасы,Фантастика,Кровавые слэшеры,Классика (до 2000 года),6.9
Пункт назначения 2,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),6.7
Кэрри,Ужасы,Драма,Психологические,Классика (до 2000 года),7.5
С днем смерти,Ужасы,Комедия,Кровавые слэшеры,Современное кино (2000–2020),6.7
Песочник,Ужасы,Детектив,Сверхъестественные,Новинки (2020–2025),5.4
Последний дом слева,Ужасы,Криминал,Кровавые слэшеры,Классика (до 2000 года),6.6
1408,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.9
Сага: Тень Кабала,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),5.6
Ключ от всех дверей,Ужасы,Детектив,Оккультные,Современное кино (2000–2020),6.7
Ночь живых мертвецов,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),7.1
Синоптик,Ужасы,Фантастика,Психологические,Новинки (2020–2025),6.0
Тень звезды,Ужасы,Фантастика,Психологические,Новинки (2020–2025),3.9
Хостел 2,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.4
Сглазили,Ужасы,Комедия,Оккультные,Новинки (2020–2025),6.1
Ферма Чарли,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),5.1
Зверобой,Ужасы,Боевик (Экшен),Кровавые слэшеры,Новинки (2020–2025),5.9
День мертвецов: Злая кровь,Ужасы,Фантастика,Кровавые слэшеры,Современное кино (2000–2020),4.7
Швы,Ужасы,Комедия,Сверхъестественные,Современное кино (2000–2020),5.7
мама!,Ужасы,Драма,Психологические,Современное кино (2000–2020),6.6
Логово Дьявола,Ужасы,Боевик (Экшен),Сверхъестественные,Современное кино (2000–2020),5.3
Поезд в Пусан,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),7.9
Белый шум 2: Сияние,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.9
Тварь,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),4.9
Логово монстра,Ужасы,Семейный,Сверхъестественные,Современное кино (2000–2020),7.2
Риф,Ужасы,Триллер,Психологические,Современное кино (2000–2020),6.5
Ночное происшествие,Ужасы,Триллер,Психологические,Новинки (2020–2025),6.3
Синяя бездна,Ужасы,Приключения,Кровавые слэшеры,Новинки (2020–2025),4.9
Доктор Сон,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.9
Моя девушка — монстр,Ужасы,Комедия,Сверхъестественные,Современное кино (2000–2020),6.2
Гость,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.7
Дневники мертвецов,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.9
Я закопаю тебя,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),5.4
Пожиратель душ,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),3.8
Люди под лестницей,Ужасы,Комедия,Кровавые слэшеры,Классика (до 2000 года),6.7
Мистическая пятерка,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.1
Сонная лощина,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),7.5
Тропы,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.9
Развлечение,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),4.7
Птицы,Ужасы,Триллер,Психологические,Классика (до 2000 года),7.7
Клаустрофобы: Квест в Москве,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.8
Глубокое погружение,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.4
Кровавая жатва,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),5.1
Черная вода,Ужасы,Триллер,Другое,Современное кино (2000–2020),6.7
11-11-11,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),4.7
Бункер,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),3.9
Париж. Город мертвых,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.6
Американский оборотень в Лондоне,Ужасы,Фэнтези,Сверхъестественные,Классика (до 2000 года),7.1
Доказательство смерти,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.4
Париж. Город Zомби,Ужасы,Боевик (Экшен),Кровавые слэшеры,Современное кино (2000–2020),6.7
Опустевший город,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),5.4
Маяк,Ужасы,Драма,Психологические,Современное кино (2000–2020),7.2
Телекинез,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),7.6
Заклятие 2,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),7.1
Легенда о Костоломе,Ужасы,Приключения,Кровавые слэшеры,Современное кино (2000–2020),7.1
Настоятель 2,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),4.9
30 дней до рассвета,Ужасы,Боевик (Экшен),Сверхъестественные,Современное кино (2000–2020),6.7
Стигматы,Ужасы,Детектив,Сверхъестественные,Классика (до 2000 года),6.7
Вне/себя,Ужасы,Фантастика,Психологические,Новинки (2020–2025),6.6
Страшные сказки,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.9
Проклятое место,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.7
Вампиры,Ужасы,Боевик (Экшен),Сверхъестественные,Классика (до 2000 года),6.6
Плюшевый монстр,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.6
Когда звонит незнакомец,Ужасы,Триллер,Психологические,Современное кино (2000–2020),5.6
Остров смерти,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),4.9
Дети кукурузы,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.6
Кэрри 2: Ярость,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),5.6
Дом в конце времен,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.7
Дрожь земли 2: Повторный удар,Ужасы,Фантастика,Сверхъестественные,Классика (до 2000 года),6.8
Я плюю на ваши могилы 3,Ужасы,Криминал,Кровавые слэшеры,Современное кино (2000–2020),5.1
Дальше по коридору,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),4.9
Осатаневшая,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.1
Инкарнация,Ужасы,Фантастика,Сверхъестественные,Новинки (2020–2025),4.9
Земля мертвых,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.7
Дьявольский особняк,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),3.9
Иные,Ужасы,Триллер,Психологические,Современное кино (2000–2020),7.6
Май,Ужасы,Драма,Психологические,Современное кино (2000–2020),6.7
Осторожно! Двери закрываются,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.9
В пасти безумия,Ужасы,Фантастика,Психологические,Классика (до 2000 года),7.1
Особняк с привидениями,Ужасы,Комедия,Сверхъестественные,Новинки (2020–2025),5.9
Опасное погружение,Ужасы,Приключения,Кровавые слэшеры,Современное кино (2000–2020),4.9
Гоголь. Вий,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),5.2
Идем со мной,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.2
Сайлент Хилл,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.6
Пришельцы в доме,Ужасы,Фантастика,Психологические,Новинки (2020–2025),6.7
Клаустрофобы 2: Лига выживших,Ужасы,Триллер,Психологические,Новинки (2020–2025),5.9
Паранормальное явление 5: Призраки в 3D,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),4.6
Бабадук,Ужасы,Драма,Психологические,Современное кино (2000–2020),7.0
Домовой,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.3
Призраки Элоиз,Ужасы,Детектив,Сверхъестественные,Современное кино (2000–2020),5.2
Наваждение,Ужасы,Триллер,Сверхъестественные,Новинки (2020–2025),5.3
Нерожденный,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.7
ССД: Страшилки Советского Детства,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.9
Человек-волк,Ужасы,Фэнтези,Сверхъестественные,Современное кино (2000–2020),6.7
Последняя жертва,Ужасы,Криминал,Кровавые слэшеры,Новинки (2020–2025),5.3
Коллекционер,Ужасы,Триллер,Кровавые слэшеры,Современное кино (2000–2020),6.7
Паранормальное явление 3,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.7
Городские легенды,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),5.8
Операция «Мертвый снег» 2,Ужасы,Комедия,Кровавые слэшеры,Современное кино (2000–2020),6.9
Отдай свою душу,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),5.4
Страна хороших деточек,Ужасы,Драма,Психологические,Новинки (2020–2025),6.3
Зараженная,Ужасы,Фантастика,Кровавые слэшеры,Новинки (2020–2025),5.1
Маньяк,Ужасы,Триллер,Кровавые слэшеры,Классика (до 2000 года),6.6
Пункт назначения 3,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),6.7
Хижина в лесу,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),7.3
Проклятые. Противостояние,Ужасы,Боевик (Экшен),Сверхъестественные,Новинки (2020–2025),6.2
Проклятие Аннабель,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.6
Дом с паранормальными явлениями,Ужасы,Триллер,Сверхъестественные,Современное кино (2000–2020),5.9
Муза смерти,Ужасы,Триллер,Кровавые слэшеры,Новинки (2020–2025),5.4
Шкатулка проклятия,Ужасы,Фэнтези,Сверхъестественные,Новинки (2020–2025),4.6
По ту сторону двери,Ужасы,Фантастика,Сверхъестественные,Современное кино (2000–2020),5.7
Проклятие монахини Роуз,Ужасы,Фэнтези,Оккультные,Новинки (2020–2025),5.9
Подглядывающий,Ужасы,Триллер,Психологические,Классика (до 2000 года),7.3
